time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
66.4,0.0,s,R,17.8,0.0,mag,Vega,y,y,0.11150302190074055,17.864496978099258,,0.25955383951572053,,mJy,1.0,n,ROTSE-IIIb(0.45m),CCD,Dainotti2024;7122,
85.8,0.0,s,R,17.3,0.0,mag,Vega,y,y,0.11150302190074055,17.364496978099258,,0.41136511332561,,mJy,1.0,n,ROTSE-IIIb(0.45m),CCD,Dainotti2024;7122,
85.9,0.0,s,R,15.8,0.0,mag,Vega,y,y,0.11150302190074055,15.864496978099261,,1.6376740133047687,,mJy,1.0,n,ROTSE-IIIb(0.45m),CCD,Dainotti2024;7122,
89.0,,s,G,15.8,,mag,,n,y,,,,,,,1.0,n,,ROTSE-IIIb,GCN7122,
119.0,,s,G,17.3,,mag,,n,y,,,,,,,1.0,n,,ROTSE-IIIb,GCN7122,
145.0,,s,w,19.4,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN7121,
147.756,1.912,s,10keV,7.48542092241481e-06,1.11586221413527e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
151.122,1.454,s,10keV,8.86647568568482e-06,1.35422520886094e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
154.725,2.192,s,10keV,6.37336797888542e-06,9.73438939332923e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
157.6699981689453,0.0,s,uvot-white,20.451231,0.45309964,mag,Vega,y,n,0.24867344038718622,21.002557559612814,0.45309964,0.014421260607030856,0.006018283226400752,mJy,1.0,n,Swift,UVOT,Dainotti2024;Roming2017,
158.034,1.991,s,10keV,7.35108388240807e-06,1.09583613444888e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
161.811,1.969,s,10keV,7.54274033287858e-06,1.12440694793651e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
165.383,2.455,s,10keV,7.60261263978565e-06,1.13333210440596e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
166.0,0.0,s,G,16.0,0.0,mag,Vega,y,y,0.13792677491285354,16.062073225087147,,1.3652021352840589,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;7129,orig_band=Unfiltered
169.859,2.021,s,10keV,1.04639731036236e-05,1.55987969819144e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
173.132,1.743,s,10keV,1.4247042511056e-05,2.17602726307547e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
176.414,1.955,s,10keV,8.45662655202267e-06,1.54396323720691e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
180.363,2.32,s,10keV,6.76427140485019e-06,1.2808987072127e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
184.134,2.16,s,10keV,9.54175211411784e-06,1.42240291075569e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
188.472,2.178,s,10keV,7.20095887901136e-06,1.314710475472e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
192.369,2.611,s,10keV,9.78050652641513e-06,1.49383011034014e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
194.1300048828125,0.0,s,uvot-white,21.386412,0.5416759,mag,Vega,y,n,0.24867344038718622,21.937738559612814,0.5416759,0.006094398172230916,0.003040507077533576,mJy,1.0,n,Swift,UVOT,Dainotti2024;Roming2017,
196.473,2.473,s,10keV,6.04584287095989e-06,1.14485511145468e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
