time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
86.8,,s,G,16.5,,mag,,n,n,,,,,,,1.0,n,,ROTSE-IIIc,GCN8436,
89.220435,0.0,s,G,15.92,0.185,mag,Vega,y,n,0.08592907108082162,16.034070928919178,0.185,1.400870137054424,0.23869607941535118,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
97.12016,0.0,s,G,16.03,0.165,mag,Vega,y,n,0.08592907108082162,16.144070928919177,0.165,1.2658955621025196,0.1923789285385823,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
105.01928,0.0,s,G,15.99,0.185,mag,Vega,y,n,0.08592907108082162,16.104070928919178,0.185,1.3134026171392772,0.22379237526199566,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
112.919869,0.0,s,G,16.02,0.155,mag,Vega,y,n,0.08592907108082162,16.134070928919176,0.155,1.2776087495236361,0.18239177740257706,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
120.819853,0.0,s,G,15.89,0.13,mag,Vega,y,n,0.08592907108082162,16.004070928919177,0.13,1.440117332450616,0.17243162049688324,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
128.719663,0.0,s,G,16.2,0.165,mag,Vega,y,n,0.08592907108082162,16.314070928919175,0.165,1.082425157142311,0.1644968180537631,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
136.619302,0.0,s,G,16.13,0.185,mag,Vega,y,n,0.08592907108082162,16.244070928919175,0.185,1.1545104741300425,0.19671853695036196,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
144.619942,0.0,s,G,16.16,0.21,mag,Vega,y,n,0.08592907108082162,16.274070928919176,0.21,1.1230468585314253,0.21721652023581325,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
151.0,,s,H,14.6,,mag,,n,n,,,,,,,1.0,n,,REM/REMIR,GCN8441,
152.619718,0.0,s,G,15.87,0.22,mag,Vega,y,n,0.08592907108082162,15.984070928919179,0.22,1.4668911126216622,0.29723246158919187,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
154.0,0.0,s,J,14.83,0.13,mag,Vega,y,n,0.026163932898982178,15.74183606710102,0.13,1.833546050914839,0.21953858181603972,mJy,1.0,n,REM(0.6m),REMIR,Dainotti2024;Holland2011,
160.518838,0.0,s,G,16.2,0.165,mag,Vega,y,n,0.08592907108082162,16.314070928919175,0.165,1.082425157142311,0.1644968180537631,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
187.520268,0.0,s,G,16.26,0.12,mag,Vega,y,n,0.08592907108082162,16.374070928919178,0.12,1.0242309080852605,0.11320218339556203,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
216.818422,0.0,s,G,15.96,0.14,mag,Vega,y,n,0.08592907108082162,16.074070928919177,0.14,1.3501992964211431,0.1741011312605809,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
233.0,0.0,s,J,14.8,0.12,mag,Vega,y,n,0.026163932898982178,15.71183606710102,0.12,1.8849152237058855,0.20832852939181004,mJy,1.0,n,REM(0.6m),REMIR,Dainotti2024;Holland2011,
246.219132,0.0,s,G,16.5,0.175,mag,Vega,y,n,0.08592907108082162,16.614070928919176,0.175,0.8211034508555972,0.1323462396022247,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
275.619497,0.0,s,G,16.8,0.21,mag,Vega,y,n,0.08592907108082162,16.914070928919177,0.21,0.6228706645981333,0.1204738674020243,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
304.420246,0.0,s,G,16.52,0.205,mag,Vega,y,n,0.08592907108082162,16.634070928919176,0.205,0.8061166238840934,0.1522044739523565,mJy,1.0,n,ROTSE-IIIc(0.45m),CCD,Dainotti2024;Holland2011,orig_band=CR
312.0,0.0,s,J,15.12,0.17,mag,Vega,y,n,0.026163932898982178,16.03183606710102,0.17,1.4037566351959354,0.21979429896276764,mJy,1.0,n,REM(0.6m),REMIR,Dainotti2024;Holland2011,
