time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
-13823.8,,s,R,18.2,,magnitude,,n,y,,,,,,,1.0,n,,TAROT,GCN6806,,
4186.24,,s,R,24.3,,magnitude,,n,y,,,,,,,1.0,n,,Nordic Optical Telescope,GCN6921,,
