time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
26714.293,,s,g,18.301,0.034,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
27374.293,,s,r,17.854,0.027,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
34415.293,,s,R,18.31,0.02,mag,,n,n,,,,,,,1.0,n,,AS-32 0.7m,GCN27566,
38594.293,,s,g,18.59,0.039,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
39254.293,,s,r,17.998,0.036,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
41354.293,,s,g,18.761,0.04,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
42074.293,,s,r,18.231,0.031,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
42794.293,,s,g,18.826,0.039,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
43514.293,,s,r,18.314,0.039,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
46468.293,,s,R,18.9,0.03,mag,,n,n,,,,,,,1.0,n,,1.3m DFOT,GCN27564,
46694.293,,s,g,18.984,0.041,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
47354.293,,s,r,18.379,0.033,mag,,n,n,,,,,,,1.0,n,,GROWTH-India Telescope (0.7m),GCN27598,
49396.293,,s,I,17.54,0.02,mag,,n,n,,,,,,,1.0,n,,1.3m DFOT,GCN27564,
115816.293,,s,Rc,19.6,0.2,mag,,n,n,,,,,,,1.0,n,,MITSuME Akeno 50cm,GCN27576,
115816.293,,s,g,20.1,0.2,mag,,n,n,,,,,,,1.0,n,,MITSuME Akeno 50cm,GCN27576,
115816.293,,s,Ic,19.5,0.2,mag,,n,n,,,,,,,1.0,n,,MITSuME Akeno 50cm,GCN27576,
120368.293,,s,R,20.0,0.1,mag,,n,n,,,,,,,1.0,n,,Xinglong TNT,GCN27571,
136901.293,,s,R,20.57,0.03,mag,,n,n,,,,,,,1.0,n,,Zeiss-2000 (Terskol),GCN27604,
140891.293,,s,R,20.7,0.1,mag,,n,n,,,,,,,1.0,n,,AS-32 0.7m,GCN27574,
141404.293,,s,Rc,20.8,0.1,mag,,n,n,,,,,,,1.0,n,,SAO RAS 1m,GCN27570,
191768.293,,s,R,22.8,,mag,,n,y,,,,,,,1.0,n,,AZT-33IK 1.5m,GCN27583,
191768.293,,s,R,21.22,0.08,mag,,n,n,,,,,,,1.0,n,,AZT-33IK 1.5m,GCN27583,
279985.293,,s,V,21.95,0.14,mag,,n,n,,,,,,,1.0,n,,AZT-33IK (Mondy),GCN27604,
374137.293,,s,R,20.5,,mag,,n,y,,,,,,,1.0,n,,AZT-33IK (Mondy),GCN27604,
393714.293,,s,R,22.2,,mag,,n,y,,,,,,,1.0,n,,AS-32 (Abastumani),GCN27604,
452566.293,,s,R,23.22,0.28,mag,,n,n,,,,,,,1.0,n,,AZT-33IK (Mondy),GCN27604,
470660.293,,s,R,22.3,,mag,,n,y,,,,,,,1.0,n,,Zeiss-1000 (Tien Shan),GCN27604,
471801.293,,s,R,23.29,0.29,mag,,n,n,,,,,,,1.0,n,,Zeiss-2000 (Terskol),GCN27604,
557016.293,,s,R,23.6,0.3,mag,,n,n,,,,,,,1.0,n,,Zeiss-2000 (Terskol),GCN27605,
630105.293,,s,R,23.5,0.3,mag,,n,n,,,,,,,1.0,n,,AZT-33IK (Mondy),GCN27610,
652502.293,,s,R,23.55,0.28,mag,,n,n,,,,,,,1.0,n,,Zeiss-2000 (Terskol),GCN27610,
991670.293,,s,Rc,24.62,0.12,mag,,n,n,,,,,,,1.0,n,,3.6m DOT/4Kx4K CCD Imager,GCN27653,
1074830.293,,s,g,25.21,0.1,mag,,n,n,,,,,,,1.0,n,,3.6m DOT/4Kx4K CCD Imager,GCN27653,
