time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
39289.20000011567,0.0,s,i,17.476,0.018,mag,AB,y,n,0.19204013993424326,17.283959860065757,0.018,0.44303935372828235,0.007344977842832104,mJy,1.0,n,Swope(1m),CISCO,Dainotti2024;Rossi2020,
39964.08000015188,0.0,s,H,18.26,0.15,mag,AB,y,n,0.05059306520809486,18.209406934791907,0.15,0.18891370911124936,0.02609939342770657,mJy,1.0,n,Magellan2Clay(6.5m),LDSS-3,Dainotti2024;Rossi2020,
40668.00000010058,0.0,s,Ks,18.62,0.0,mag,AB,y,y,0.029823417608603936,18.590176582391397,,0.1330318455095526,,mJy,1.0,n,ESO-VISTA(4.1m),VIRCAM,Dainotti2024;Rossi2020,
40810.80000013579,0.0,s,r,17.33,0.02,mag,AB,y,n,0.25230036981605947,17.07769963018394,0.02,0.535730530442479,0.00986852106606916,mJy,1.0,n,Magellan2Clay(6.5m),LDSS-3,Dainotti2024;Rossi2020,
40810.80000013579,0.0,s,z,17.67,0.03,mag,AB,y,n,0.1455523953666574,17.524447604633345,0.03,0.35501541193164926,0.009809438343563471,mJy,1.0,n,Magellan2Clay(6.5m),LDSS-3,Dainotti2024;Rossi2020,
40810.80000013579,0.0,s,J,17.83,0.15,mag,AB,y,n,0.08233857596709492,17.747661424032902,0.15,0.28904248296420637,0.03993269475092202,mJy,1.0,n,Magellan2Clay(6.5m),LDSS-3,Dainotti2024;Rossi2020,
40840.80000013579,0.0,s,V,17.35,0.02,mag,AB,y,n,0.29033838489760555,17.059661615102396,0.02,0.5447053023567455,0.010033842474251653,mJy,1.0,n,Magellan2Clay(6.5m),LDSS-3,Dainotti2024;Rossi2020,
41363.28000026755,0.0,s,g,17.41,0.02,mag,AB,y,n,0.3507142025311028,17.0592857974689,0.02,0.5448938797387057,0.010037316198000272,mJy,1.0,n,Magellan2Clay(6.5m),LDSS-3,Dainotti2024;Rossi2020,
41532.0000002766,0.0,s,J,17.88,0.03,mag,AB,y,n,0.08233857596709492,17.797661424032903,0.03,0.27603342827604405,0.007627085485397521,mJy,1.0,n,ESO-VISTA(4.1m),VIRCAM,Dainotti2024;Rossi2020,
41786.640000259504,0.0,s,g,17.41,0.04,mag,AB,y,n,0.3507142025311028,17.0592857974689,0.04,0.5448938797387057,0.020074632396000543,mJy,1.0,n,Magellan2Clay(6.5m),LDSS-3,Dainotti2024;Rossi2020,
41791.20000001509,0.0,s,w,17.49,0.04,mag,AB,y,n,0.2612234108626974,17.2287765891373,0.04,0.46613918580296326,0.01717320224784456,mJy,1.0,n,iTelescope(T17),CCD,Dainotti2024;Rossi2020,
42089.04000016395,0.0,s,g,17.39,0.02,mag,AB,y,n,0.3507142025311028,17.0392857974689,0.02,0.5550242133052413,0.010223923838459171,mJy,1.0,n,Magellan2Clay(6.5m),LDSS-3,Dainotti2024;Rossi2020,
42223.20000041742,0.0,s,Y,17.46,0.01,mag,AB,y,n,0.1148011761793627,17.34519882382064,0.01,0.4187421893553998,0.0038567580920697347,mJy,1.0,n,ESO-VISTA(4.1m),VIRCAM,Dainotti2024;Rossi2020,
43260.0,0.0,s,Ks,18.64,0.0,mag,AB,y,y,0.029823417608603936,18.610176582391396,,0.13060374068515587,,mJy,1.0,n,ESO-VISTA(4.1m),VIRCAM,Dainotti2024;Rossi2020,
43402.8000000352,0.0,s,Ks,18.41,0.15,mag,AB,y,n,0.029823417608603936,18.380176582391396,0.15,0.16141935809807068,0.022300908460637116,mJy,1.0,n,Magellan2Clay(6.5m),LDSS-3,Dainotti2024;Rossi2020,
44124.00000017602,0.0,s,J,17.82,0.03,mag,AB,y,n,0.08233857596709492,17.737661424032904,0.03,0.29171696013039533,0.008060437485237439,mJy,1.0,n,ESO-VISTA(4.1m),VIRCAM,Dainotti2024;Rossi2020,
45460.80000038725,0.0,s,g,17.32,0.07,mag,AB,y,n,0.3507142025311028,16.9692857974689,0.07,0.5919866731002462,0.03816679128448946,mJy,1.0,n,REM(0.6m),TORTORA,Dainotti2024;Rossi2020,
54444.95000036713,0.0,s,uvot-uvm2,21.12,0.24,mag,Vega,y,n,0.925118395616021,21.88488160438398,0.24,0.006398432712482841,0.0014143618350996908,mJy,1.0,n,Swift,UVOT,Dainotti2024;Rossi2020,
54730.300000437535,0.0,s,uvot-uvw1,19.46,0.11,mag,Vega,y,n,0.6596325483976613,20.310367451602342,0.11,0.027282192458581576,0.0027640610650102784,mJy,1.0,n,Swift,UVOT,Dainotti2024;Rossi2020,
55356.49999994971,0.0,s,uvot-u,18.19,0.09,mag,Vega,y,n,0.46939931163611337,18.740600688363887,0.09,0.11582064350566586,0.009600727939096458,mJy,1.0,n,Swift,UVOT,Dainotti2024;Rossi2020,
73845.59999994468,0.0,s,w,17.31,0.04,mag,AB,y,n,0.2612234108626974,17.0487765891373,0.04,0.5501937000891334,0.020269884993351608,mJy,1.0,n,iTelescope(T17),CCD,Dainotti2024;Rossi2020,
75487.1999999648,0.0,s,g,17.32,0.12,mag,AB,y,n,0.3507142025311028,16.9692857974689,0.12,0.5919866731002462,0.06542878505912478,mJy,1.0,n,iTelescope(T17),CCD,Dainotti2024;Rossi2020,
89752.30000004024,0.0,s,uvot-uvw1,20.21,0.23,mag,Vega,y,n,0.6596325483976613,21.060367451602342,0.23,0.013673486565603308,0.002896561702839553,mJy,1.0,n,Swift,UVOT,Dainotti2024;Rossi2020,
90063.35000011064,0.0,s,uvot-u,19.0,0.17,mag,Vega,y,n,0.46939931163611337,19.550600688363886,0.17,0.054927011910246064,0.008600240080252253,mJy,1.0,n,Swift,UVOT,Dainotti2024;Rossi2020,
93432.94999990443,0.0,s,uvot-uvm2,22.52,0.45,mag,Vega,y,n,0.925118395616021,23.28488160438398,0.45,0.0017622747033098174,0.0007304017430883043,mJy,1.0,n,Swift,UVOT,Dainotti2024;Rossi2020,
102214.80000006036,0.0,s,B,18.47,0.11,mag,AB,y,n,0.37456348346384255,18.095436516536157,0.11,0.2098222995132305,0.021257882757623442,mJy,1.0,n,SALT(10m),SALTICAM,Dainotti2024;Rossi2020,
103078.80000023636,0.0,s,I,17.58,0.1,mag,AB,y,n,0.152736513951436,17.427263486048563,0.1,0.38825839463341605,0.03575991966850813,mJy,1.0,n,SALT(10m),SALTICAM,Dainotti2024;Rossi2020,
103078.80000023636,0.0,s,V,17.81,0.04,mag,AB,y,n,0.29033838489760555,17.519661615102393,0.04,0.3565837951289787,0.013137032497075667,mJy,1.0,n,SALT(10m),SALTICAM,Dainotti2024;Rossi2020,
103078.80000023636,0.0,s,R,17.65,0.05,mag,AB,y,n,0.21861426554651003,17.43138573445349,0.05,0.38678707678183477,0.017812203143211924,mJy,1.0,n,SALT(10m),SALTICAM,Dainotti2024;Rossi2020,
104172.00000015087,0.0,s,w,17.95,0.04,mag,AB,y,n,0.2612234108626974,17.6887765891373,0.04,0.30515157317688635,0.011242199416012484,mJy,1.0,n,iTelescope(T17),CCD,Dainotti2024;Rossi2020,
105208.8000003621,0.0,s,g,18.12,0.12,mag,AB,y,n,0.3507142025311028,17.7692857974689,0.12,0.2833426359997422,0.03131618543340693,mJy,1.0,n,iTelescope(T17),CCD,Dainotti2024;Rossi2020,
114227.99999997484,0.0,s,Ks,17.86,0.0,mag,AB,y,y,0.029823417608603936,17.830176582391395,,0.2678894533065337,,mJy,1.0,n,T,TCam,Dainotti2024;Rossi2020,
124130.40000013076,0.0,s,V,18.22,0.08,mag,AB,y,n,0.29033838489760555,17.929661615102393,0.08,0.24443399330472299,0.01801056221454277,mJy,1.0,n,NTT(3.58m),SOFI,Dainotti2024;Rossi2020,
