time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
40.0,,s,54405.74613425926,R,16.3,,magnitude,,n,y,,,,,,,1.0,n,,TAROT,GCN7035,,
56.0,,s,54405.74631944444,G,17.0,,magnitude,,n,y,,,,,,,1.0,n,,BOOTES-2,GCN7032,,
82.0,,s,54405.74662037037,w,18.5,,magnitude,,n,y,,,,,,,1.0,n,,UVOT,GCN7030,,
107.0,,s,54405.74690972222,R,18.4,,magnitude,,n,y,,,,,,,1.0,n,,TAROT,GCN7035,,
107.0,,s,54405.74690972222,R,17.5,,magnitude,,n,y,,,,,,,1.0,n,,TAROT,GCN7035,,
221.0,,s,54405.74822916667,Ks,14.8,,magnitude,,n,y,,,,,,,1.0,n,,KANATA 1.5m/TRISPEC,GCN7037,,
227.0,,s,54405.74829861111,J,17.0,,magnitude,,n,y,,,,,,,1.0,n,,KANATA 1.5m/TRISPEC,GCN7037,,
230.0,,s,54405.74833333333,V,19.7,,magnitude,,n,y,,,,,,,1.0,n,,KANATA 1.5m/TRISPEC,GCN7037,,
1350.0,,s,54405.761296296296,Ks,15.5,,magnitude,,n,y,,,,,,,1.0,n,,KANATA 1.5m/TRISPEC,GCN7037,,
1358.0,,s,54405.76138888889,J,18.0,,magnitude,,n,y,,,,,,,1.0,n,,KANATA 1.5m/TRISPEC,GCN7037,,
1359.0,,s,54405.761400462965,V,20.8,,magnitude,,n,y,,,,,,,1.0,n,,KANATA 1.5m/TRISPEC,GCN7037,,
1830.065,4220.55,s,54405.76685260417,10keV,3.74549441541532e-09,8.57267575604182e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
18853.377,21908.28,s,54405.96388167824,10keV,5.58417162700906e-10,1.47685235514153e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
29114.0,,s,54406.08263888889,R,21.0,,magnitude,,n,y,,,,,,,1.0,n,,Mt. Lemmon 1.0m,GCN7033,,
64097.049,28692.548,s,54406.48753528935,10keV,2.7696585371027e-10,9.17110982845604e-11,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
