time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
601.928,,s,r,23.5,,magnitude,AB,n,y,,,,,,,1.0,n,,NOT/ALFOSC,GCN24265,,
7736.93,,s,r,22.0,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN24282,,
32452.9,,s,g,17.8,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME 50-cm Akeno,GCN24288,,
32452.9,,s,Rc,18.2,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME 50-cm Akeno,GCN24288,,
32452.9,,s,Ic,18.6,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME 50-cm Akeno,GCN24288,,
