time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,53350.480405092596,B,11.0,,magnitude,,n,y,,,,,,,1.0,n,,Ashra prototype,GCN2846,,
100.0,,s,53350.481562500005,B,11.5,,magnitude,,n,y,,,,,,,1.0,n,,Ashra prototype,GCN2846,,
142.93,,s,53350.482059375005,G,11.5,,magnitude,,n,y,,,,,,,1.0,n,,RAPTOR,GCN2847,,
1000.0,,s,53350.49197916667,B,11.3,,magnitude,,n,y,,,,,,,1.0,n,,Ashra prototype,GCN2846,,
4820.0,,s,53350.536192129635,G,17.2,,magnitude,,n,y,,,,,,,1.0,n,,Univ. of Miyazaki 30-cm telescope,GCN2843,,
11629.0,,s,53350.615000000005,I,18.8,,magnitude,,n,y,,,,,,,1.0,n,,Faulkes Telescope North,GCN2845,,
11629.0,,s,53350.615000000005,R,19.2,,magnitude,,n,y,,,,,,,1.0,n,,Faulkes Telescope North,GCN2845,,
11629.0,,s,53350.615000000005,B,19.1,,magnitude,,n,y,,,,,,,1.0,n,,Faulkes Telescope North,GCN2845,,
11629.0,,s,53350.615000000005,V,19.1,,magnitude,,n,y,,,,,,,1.0,n,,Faulkes Telescope North,GCN2845,,
64603.0,,s,53351.228125,J,16.4,,magnitude,,n,y,,,,,,,1.0,n,,PAIRITEL,GCN2842,,
64603.0,,s,53351.228125,H,16.3,,magnitude,,n,y,,,,,,,1.0,n,,PAIRITEL,GCN2842,,
64603.0,,s,53351.228125,Ks,15.7,,magnitude,,n,y,,,,,,,1.0,n,,PAIRITEL,GCN2842,,
72313.0,,s,53351.31736111111,I,23.0,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 60-inch,GCN2848,,
156193.0,,s,53352.288194444445,I,23.0,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 60-inch,GCN2848,,
351526.0,,s,53354.548993055556,R,21.5,,magnitude,,n,y,,,,,,,1.0,n,,Faulkes Telescope North,GCN2852,,
