time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,54899.06805555556,g,23.8,,magnitude,,n,y,,,,,,,1.0,n,,Gemini South/GMOS,GCN8965,,
0.0,,s,54899.06805555556,z,20.2,,magnitude,,n,n,,,,,,,1.0,n,,Gemini South/GMOS,GCN8965,,
0.0,,s,54899.06805555556,i,21.6,,magnitude,,n,n,,,,,,,1.0,n,,Gemini South/GMOS,GCN8965,,
0.0,,s,54899.06805555556,r,23.6,,magnitude,,n,n,,,,,,,1.0,n,,Gemini South/GMOS,GCN8965,,
0.0,,s,54899.06805555556,z,22.5,,magnitude,,n,y,,,,,,,1.0,n,,Gemini South/GMOS,GCN8965,,
0.0,,s,54899.06805555556,i,23.6,,magnitude,,n,y,,,,,,,1.0,n,,Gemini South/GMOS,GCN8965,,
0.0,,s,54899.06805555556,r,24.2,,magnitude,,n,y,,,,,,,1.0,n,,Gemini South/GMOS,GCN8965,,
133.456,2.853,s,54899.06960018519,10keV,2.82252675234711e-05,5.15321350882148e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
138.02,2.161,s,54899.06965300926,10keV,2.72749893564929e-05,4.97971657497444e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
142.416,2.87,s,54899.06970388889,10keV,1.70671463362466e-05,3.2318771156096e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
148.445,3.159,s,54899.06977366898,10keV,1.22658339581274e-05,2.23942896529597e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
153.397,2.888,s,54899.0698309838,10keV,9.65552200858302e-06,1.76285228309013e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
159.055,3.454,s,54899.06989646991,10keV,5.34286074461821e-06,9.75470126694569e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
166.53,4.059,s,54899.06998298611,10keV,3.18445207219315e-06,6.03015889976732e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
188.507,10.638,s,54899.070237349544,10keV,2.23017163812939e-06,4.99512264861064e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
212.363,14.362,s,54899.070513460654,10keV,1.65928179469175e-06,3.72264873507857e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
243.498,28.359,s,54899.070873819444,10keV,1.11751499326694e-06,2.51557146748704e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
296.447,28.064,s,54899.0714866551,10keV,1.10966709831047e-06,2.50629711299868e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
439.815,230.704,s,54899.07314600695,10keV,3.2575246060032e-07,5.37426711614619e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
6387.096,5846.28,s,54899.14198027778,10keV,5.13262290182305e-09,1.35903634360996e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
29880.983,13405.947,s,54899.413900266205,10keV,2.83305959041824e-09,6.63399198453732e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
51890.325,12377.419,s,54899.668638020834,10keV,1.78790469914666e-09,4.89791387951156e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
79521.675,75607.551,s,54899.988445312505,10keV,1.02492461665878e-09,2.72078633321269e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
292513.099,73787.112,s,54902.453623831025,10keV,2.82615122432033e-10,1.35024607076871e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
