time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
0.0,,s,r,20.3,0.07,mag,,n,n,,,,,,,1.0,n,,Liverpool Telescope,GCN31314,
0.0,,s,i,19.83,0.06,mag,,n,n,,,,,,,1.0,n,,Liverpool Telescope,GCN31314,
