time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,r,20.9,,magnitude,,n,y,,,,,,,1.0,n,,P48/ZTF,GCN22871,,
0.0,,s,g,20.9,,magnitude,,n,y,,,,,,,1.0,n,,P48/ZTF,GCN22871,,
65340.0,,s,r,21.2,,magnitude,,n,y,,,,,,,1.0,n,,P48/ZTF,GCN22871,,
65340.0,,s,g,21.0,,magnitude,,n,y,,,,,,,1.0,n,,P48/ZTF,GCN22871,,
66288.0,,s,g,20.5,,magnitude,,n,n,,,,,,,1.0,n,,P48/ZTF,GCN22871,,
