time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
98.0,,s,58506.51453703704,R,19.5,,magnitude,,n,y,,,,,,,1.0,n,,NEXT-0.6m,GCN23788,,
119.0,,s,58506.51478009259,w,22.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23784,,
119.0,,s,58506.51478009259,w,19.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23769,,
119.0,,s,58506.51478009259,w,20.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23784,,
151.0,,s,58506.51515046296,R,17.7,,magnitude,,n,y,,,,,,,1.0,n,,AROMA-N 14-inch,GCN23786,,
373.0,,s,58506.5177199074,Ic,17.0,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Akeno 50cm,GCN23778,,
373.0,,s,58506.5177199074,g,18.2,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Akeno 50cm,GCN23778,,
373.0,,s,58506.5177199074,Rc,17.8,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Akeno 50cm,GCN23778,,
993.0,,s,58506.52489583333,Ic,17.6,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Akeno 50cm,GCN23778,,
993.0,,s,58506.52489583333,g,17.9,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Akeno 50cm,GCN23778,,
993.0,,s,58506.52489583333,Rc,17.7,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Akeno 50cm,GCN23778,,
1002.0,,s,58506.524999999994,G,20.9,,magnitude,,n,y,,,,,,,1.0,n,,BOOTES-4/MET 0.6m,GCN23772,,
3393.0,,s,58506.552673611106,R,22.7,,magnitude,,n,y,,,,,,,1.0,n,,GMG 2.4m,GCN23777,,
3465.0,,s,58506.553506944445,uvot-v,20.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23784,,
3670.0,,s,58506.555879629625,uvot-uvm2,19.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23784,,
3875.0,,s,58506.55825231481,uvot-uvw1,20.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23784,,
4080.0,,s,58506.560625,uvot-u,21.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23784,,
4285.0,,s,58506.562997685185,uvot-b,21.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23784,,
4696.0,,s,58506.56775462963,uvot-uvw2,21.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23784,,
7337.0,,s,58506.59832175926,Ic,17.4,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Akeno 50cm,GCN23778,,
7337.0,,s,58506.59832175926,g,18.4,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Akeno 50cm,GCN23778,,
7337.0,,s,58506.59832175926,Rc,18.2,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME/Akeno 50cm,GCN23778,,
21887.0,,s,58506.76672453703,R,22.5,,magnitude,,n,y,,,,,,,1.0,n,,AZT-33IK,GCN23789,,
27155.0,,s,58506.827696759254,g,21.0,,magnitude,,n,y,,,,,,,1.0,n,,GOTO,GCN23774,,
51042.0,,s,58507.104166666664,G,22.9,,magnitude,AB,n,y,,,,,,,1.0,n,,COATLI 50cm,GCN23781,,
