time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
71.0,,s,w,20.6,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN25128,
146.0,0.0,s,uvot-white,20.6,0.0,mag,Vega,y,y,0.21443597361149125,21.185564026388512,,0.012184301536439821,,mJy,1.0,n,Swift,UVOT,Dainotti2024;25128,
283.0,,s,uvot-u,20.6,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN25128,
408.0,0.0,s,uvot-u,20.6,0.0,mag,Vega,y,y,0.20645187380275465,21.413548126197245,,0.009876589382687465,,mJy,1.0,n,Swift,UVOT,Dainotti2024;25128,
413.5,0.0,s,uvot-white,20.8,0.0,mag,Vega,y,y,0.21443597361149125,21.38556402638851,,0.010134460594201252,,mJy,1.0,n,Swift,UVOT,Dainotti2024;25128,
494.5,0.0,s,uvot-u,20.5,0.0,mag,Vega,y,y,0.20645187380275465,21.313548126197244,,0.010829464910376107,,mJy,1.0,n,Swift,UVOT,Dainotti2024;25128,
538.0,,s,uvot-b,19.9,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN25128,
613.0,,s,uvot-v,18.7,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN25128,
635.0,0.0,s,uvot-b,19.9,0.0,mag,Vega,y,y,0.16632582783326716,19.603674172166734,,0.052306610698979815,,mJy,1.0,n,Swift,UVOT,Dainotti2024;25128,
662.0,,s,uvot-uvw1,19.2,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN25128,
710.0,0.0,s,uvot-v,18.7,0.0,mag,Vega,y,y,0.12988828941618222,18.560111710583815,,0.13676707682515032,,mJy,1.0,n,Swift,UVOT,Dainotti2024;25128,
759.0,0.0,s,uvot-uvw1,19.2,0.0,mag,Vega,y,y,0.2901205269417915,20.41987947305821,,0.024664621753614883,,mJy,1.0,n,Swift,UVOT,Dainotti2024;25128,
22118.0,,s,r,23.03,0.12,mag,AB,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN25144,
476928.0,0.0,s,r,23.03,0.12,mag,AB,y,n,0.11096710800043288,22.919032891999567,0.12,0.0024683860998134235,0.00027281611378483686,mJy,1.0,n,NOT(2.56m),ALFOSC,Dainotti2024;25144,
