time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,53691.55756944444,uvot-v,20.53,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4303,,
133.0,,s,53691.5591087963,uvot-v,17.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4281,,
164.0,,s,53691.55946759259,uvot-uvm2,21.08,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4303,,
187.259,39.434,s,53691.55973679398,10keV,4.12046343169802e-07,9.27403867335547e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
258.0,,s,53691.56055555555,uvot-uvw1,21.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4303,,
273.471,58.53,s,53691.560734618055,10keV,1.77525633597086e-07,3.97877185926574e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
312.0,,s,53691.56118055555,uvot-u,19.66,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4303,,
366.0,,s,53691.56180555555,uvot-b,19.59,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4303,,
369.626,70.189,s,53691.561847523146,10keV,2.28966616129931e-07,5.13564522086251e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
420.0,,s,53691.562430555554,w,19.49,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4303,,
475.0,,s,53691.563067129624,uvot-uvw2,23.24,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4303,,
540.644,100.83,s,53691.56382689814,10keV,1.7979882118201e-07,4.05786417281436e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1146.634,680.492,s,53691.570840671295,10keV,6.04201644087109e-08,1.33673864978568e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1506.0,,s,53691.575,G,19.4,,magnitude,,n,y,,,,,,,1.0,n,,ABC/AEOS,GCN4293,,
2422.0,,s,53691.585601851846,G,17.6,,magnitude,,n,y,,,,,,,1.0,n,,Miyazaki 30-cm,GCN4286,,
2886.0,,s,53691.59097222222,I,20.6,,magnitude,,n,n,,,,,,,1.0,n,,Lulin 1-m,GCN4285,,
2886.0,,s,53691.59097222222,R,20.8,,magnitude,,n,y,,,,,,,1.0,n,,Lulin 1-m,GCN4285,,
3186.0,,s,53691.59444444444,R,18.8,,magnitude,,n,y,,,,,,,1.0,n,,SSO 40-inch,GCN4284,,
3208.0,,s,53691.59469907407,Ic,19.5,,magnitude,,n,y,,,,,,,1.0,n,,"MITSuME 50-cm, Okayama",GCN4396,,
3208.0,,s,53691.59469907407,g,19.2,,magnitude,,n,y,,,,,,,1.0,n,,"MITSuME 50-cm, Okayama",GCN4396,,
3208.0,,s,53691.59469907407,Rc,19.2,,magnitude,,n,y,,,,,,,1.0,n,,"MITSuME 50-cm, Okayama",GCN4396,,
23535.469,139367.624,s,53691.829970706014,10keV,1.07538408489041e-09,3.17935907984155e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
30186.0,,s,53691.90694444444,R,21.0,,magnitude,,n,y,,,,,,,1.0,n,,Maidanak Observatory 1.5m telescope,GCN4308,,
46866.0,,s,53692.1,Ks,17.9,,magnitude,,n,n,,,,,,,1.0,n,,WIRC/Du Pont 100-inch,GCN4290,,
46866.0,,s,53692.1,Ks,19.3,,magnitude,,n,y,,,,,,,1.0,n,,WIRC/Du Pont 100-inch,GCN4290,,
48906.0,,s,53692.12361111111,R,21.0,,magnitude,,n,n,,,,,,,1.0,n,,DFOSC/Danish 1.54m,GCN4291,,
