time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
3643.503,7233.115,s,10keV,9.38414078266507e-09,2.57712578193808e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
41440.5,0.0,s,uvot-u,22.0,0.0,mag,Vega,y,y,0.1278853400498947,22.892114659950106,,0.0025303487627646414,,mJy,1.0,n,Swift,UVOT,Dainotti2024;16451,
41894.5,0.0,s,uvot-white,21.9,0.0,mag,Vega,y,y,0.13283104143891722,22.567168958561084,,0.0034131758608223653,,mJy,1.0,n,Swift,UVOT,Dainotti2024;16451,
