time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
61.0,,s,R,16.0,,mag,,n,y,,,,,,,1.0,n,,REM 60-cm,GCN8023,
61.0,,s,H,13.0,,mag,,n,y,,,,,,,1.0,n,,REM 60-cm,GCN8023,
105.0,,s,w,18.5,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN8022,
107.045,2.73,s,10keV,1.48224239629765e-05,2.36630147900462e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
112.111,3.177,s,10keV,9.43753704471471e-06,1.72319501167589e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
117.392,2.103,s,10keV,1.44407725737795e-05,2.63672710966628e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
121.56,2.672,s,10keV,9.76588560517755e-06,1.8422523667095e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
128.188,4.106,s,10keV,6.58523213128908e-06,1.24224586121658e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
135.444,3.792,s,10keV,6.98040362622146e-06,1.27451672630295e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
144.532,5.296,s,10keV,4.82804637604851e-06,9.73548809936165e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
169.608,11.923,s,10keV,7.13378929453493e-06,1.60490838489958e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
201.944,21.693,s,10keV,4.95829185142938e-06,1.11039306826806e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
229.845,16.999,s,10keV,5.28723796360718e-06,1.18586241871552e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
272.003,31.106,s,10keV,2.61867376857891e-06,5.9003117700489e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
344.647,41.538,s,10keV,2.46332492839422e-06,5.28831495259909e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
418.399,45.085,s,10keV,1.847198685497e-06,4.17481864650798e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
549.218,104.913,s,10keV,1.13148202225596e-06,2.15465262597539e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
829.0,,s,K,13.952,0.03,mag,Vega,n,n,,,,,,,1.0,n,,UKIRT,GCN8049,
1094.0,,s,K,14.243,0.03,mag,Vega,n,n,,,,,,,1.0,n,,UKIRT,GCN8049,
1359.0,,s,K,14.392,0.03,mag,Vega,n,n,,,,,,,1.0,n,,UKIRT,GCN8049,
1789.0,,s,J,17.855,0.1,mag,Vega,n,n,,,,,,,1.0,n,,UKIRT,GCN8049,
2020.0,,s,H,16.144,0.06,mag,Vega,n,n,,,,,,,1.0,n,,UKIRT,GCN8049,
