time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
201.0,,s,w,19.6,,mag,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN16857,
214.857,8.813,s,10keV,5.5738511541017e-06,1.22173253673185e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
229.912,6.294,s,10keV,8.35629433823562e-06,1.71236587083366e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
244.097,7.89,s,10keV,6.87873427117856e-06,1.50106287348786e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
261.398,10.148,s,10keV,4.6293479867773e-06,1.01380367041729e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
279.94,8.631,s,10keV,5.19255539657441e-06,1.13613182874266e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
298.198,11.845,s,10keV,3.08847360235692e-06,6.92538610963098e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
326.191,19.78,s,10keV,1.41146098836382e-06,2.95266537296209e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
360.56,18.563,s,10keV,1.02839762970681e-06,2.30601104337636e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
406.802,27.678,s,10keV,8.54432011131206e-07,1.91413322689854e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
450.893,28.523,s,10keV,8.94852847824886e-07,1.95968301747572e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
509.433,37.68,s,10keV,7.84851529534089e-07,1.77147892692344e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
575.0,,s,R,21.0,,mag,Vega,n,y,,,,,,,1.0,n,,CAHA 1.23m,GCN16860,
597.292,50.179,s,10keV,7.22381225420757e-07,1.59332366656092e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
702.0,,s,G,19.5,,mag,,n,y,,,,,,,1.0,n,,Santel-400AN (ISON-Kislovodsk),GCN16862,
709.227,64.328,s,10keV,6.29056515507968e-07,1.41319446442624e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
