time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
47845.478,209.587,s,10keV,1.5047500003713e-08,3.88524847535417e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
48183.274,197.29,s,10keV,1.47771192078405e-08,3.81543550883883e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
48637.433,269.668,s,10keV,1.04903085800127e-08,2.70899696612786e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
49224.64,404.554,s,10keV,1.2841755518681e-08,2.56835150992073e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
133560.0,0.0,s,R,19.8,0.0,mag,Vega,y,y,0.08547145098541085,19.89052854901459,,0.040161953530381954,,mJy,1.0,n,60inches,SEDM,Dainotti2024;11732,
211910.0,0.0,s,r,20.8,0.1,mag,AB,y,n,0.0986416812206911,20.70135831877931,0.1,0.0190319339316333,0.0017529058944730559,mJy,1.0,n,MPG-ESO(2.2m),GROND,Dainotti2024;11743,
256032.5,0.0,s,uvot-u,19.62,0.0,mag,Vega,y,y,0.1835206872561393,20.456479312743863,,0.023847042396509747,,mJy,1.0,n,Swift,UVOT,Dainotti2024;11749,
256301.0,0.0,s,uvot-white,20.78,0.0,mag,Vega,y,y,0.1906179707878008,21.3893820292122,,0.010098885243762805,,mJy,1.0,n,Swift,UVOT,Dainotti2024;11749,
256564.5,0.0,s,uvot-v,19.23,0.0,mag,Vega,y,y,0.1154612341419399,19.10453876585806,,0.082834402237582,,mJy,1.0,n,Swift,UVOT,Dainotti2024;11749,
259376.462,9733.582,s,10keV,1.79583056929448e-09,4.17856244992903e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
274187.053,791.323,s,10keV,7.15490601347205e-10,4.36772258669233e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
