time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
2184.0,,s,61092.275671296295,g,20.62,0.03,magnitude,AB,n,n,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN43796,,
2184.0,,s,61092.275671296295,r,20.96,0.03,magnitude,AB,n,n,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN43796,,
2184.0,,s,61092.275671296295,i,21.21,0.06,magnitude,AB,n,n,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN43796,,
2184.0,,s,61092.275671296295,z,21.41,0.16,magnitude,AB,n,n,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN43796,,
