time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
984.017,74.264,s,56020.868287233796,10keV,8.80854785729164e-08,1.9855846629121e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1125.685,85.541,s,56020.86992690973,10keV,6.82637525757178e-08,1.53360355134965e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1293.876,82.833,s,56020.871873564814,10keV,5.30727754982776e-08,1.19715053250968e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1472.16,95.451,s,56020.87393703704,10keV,3.94507132680843e-08,8.85104419097728e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1680.071,127.895,s,56020.876343414355,10keV,1.90654483648807e-08,4.29186679244626e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1913.891,105.925,s,56020.879049664356,10keV,1.34571092926268e-08,3.49957443437562e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
2102.22,149.54,s,56020.881229398154,10keV,1.43507589276218e-08,3.41549749278708e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
2389.814,138.055,s,56020.88455803241,10keV,1.30032516558252e-08,3.41528054327903e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
2620.854,119.831,s,56020.887232106485,10keV,1.8882520200246e-08,4.91488613049906e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
2834.632,96.608,s,56020.889706388894,10keV,2.96567859564137e-08,6.69412908509877e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
3082.806,159.332,s,56020.89257877315,10keV,1.7417892186943e-08,4.0529969878489e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
7007.555,303.136,s,56020.9380041088,10keV,8.13441105683322e-09,2.12425052579388e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
7457.437,236.511,s,56020.943211076396,10keV,1.02295418660523e-08,2.67595748145313e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
7991.039,361.421,s,56020.94938702547,10keV,6.38333537856085e-09,1.67364826702652e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
8510.432,501.155,s,56020.95539851852,10keV,6.44590817318087e-09,1.71359792225314e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
13989.0,,s,56021.01880787037,R,18.2,,magnitude,,n,y,,,,,,,1.0,n,,TAROT,GCN13215,,
43204.0,,s,56021.35694444445,J,20.9,,magnitude,,n,y,,,,,,,1.0,n,,IRIS2/AAT,GCN13212,,
43204.0,,s,56021.35694444445,H,20.0,,magnitude,,n,y,,,,,,,1.0,n,,IRIS2/AAT,GCN13212,,
43204.0,,s,56021.35694444445,Ks,19.4,,magnitude,,n,y,,,,,,,1.0,n,,IRIS2/AAT,GCN13212,,
