time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
167098.0,,s,60366.93400462963,r,19.53,0.03,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN35819,,
174006.0,,s,60367.01395833334,g,19.97,0.12,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN35820,,
174203.0,,s,60367.016238425924,r,19.51,0.15,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN35820,,
174397.0,,s,60367.018483796295,i,19.44,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN35820,,
174591.0,,s,60367.02072916667,z,19.28,0.14,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN35820,,
214511.0,,s,60367.482766203706,g,19.78,0.13,magnitude,AB,n,n,,,,,,,1.0,n,,MITSuME Akeno 50cm,GCN35831,,
214511.0,,s,60367.482766203706,Rc,19.53,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,MITSuME Akeno 50cm,GCN35831,,
214511.0,,s,60367.482766203706,Ic,19.7,,magnitude,AB,n,y,,,,,,,1.0,n,,MITSuME Akeno 50cm,GCN35831,,
219683.0,,s,60367.54262731481,R,19.16,0.09,magnitude,,n,n,,,,,,,1.0,n,,AZT-33IK,GCN35826,,
251538.0,,s,60367.91131944444,r,20.04,0.05,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN35824,,
263041.0,,s,60368.04445601852,i,19.96,0.04,magnitude,,n,n,,,,,,,1.0,n,,3.6m DOT (ARIES),GCN35830,,
280509.0,,s,60368.24663194444,Y,18.3,,magnitude,AB,n,y,,,,,,,1.0,n,,Palomar 1-m/WINTER,GCN35829,,
280509.0,,s,60368.24663194444,J,18.8,,magnitude,AB,n,y,,,,,,,1.0,n,,Palomar 1-m/WINTER,GCN35829,,
326759.0,,s,60368.78193287037,Rc,20.51,0.02,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS Zeiss-1000,GCN35828,,
351473.0,,s,60369.067974537036,r,21.0,,magnitude,AB,n,n,,,,,,,1.0,n,,VLT/X-shooter,GCN35832,,
409069.0,,s,60369.73459490741,R,21.11,0.04,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS Zeiss-1000,GCN35839,,
