time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
55338.3,,s,R,20.8,,magnitude,,n,y,,,,,,,1.0,n,,,GCN6944,,
55338.3,,s,R,20.5,0.15,magnitude,,n,n,,,,,,,1.0,n,,,GCN6944,,
80538.3,,s,R,22.0,,magnitude,,n,y,,,,,,,1.0,n,,1.2m Mercator telescope,GCN6947,,
80538.3,,s,R,20.6,0.4,magnitude,,n,n,,,,,,,1.0,n,,1.2m Mercator telescope,GCN6947,,
99906.3,,s,8.46GHz,0.031,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN6941,,
124483.0,,s,R,20.67,0.318,magnitude,,n,n,,,,,,,1.0,n,,TNT 0.8m,GCN6965,,
124483.0,,s,R,21.2,,magnitude,,n,y,,,,,,,1.0,n,,TNT 0.8m,GCN6965,,
