time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
9.0,,s,54938.63902777778,uvot-uvw2,22.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN9174,,
393.791,0.761,s,54938.643481377316,10keV,0.000206469180840708,3.18456187366626e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
395.0,,s,54938.64349537037,w,20.1,,magnitude,,n,y,,,,,,,1.0,n,,UVOT,GCN9135,,
395.262,0.952,s,54938.64349840278,10keV,0.000163533430086047,2.51748405107524e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
397.015,0.801,s,54938.64351869213,10keV,0.000157168153577643,2.51126263602688e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
398.537,0.734,s,54938.64353630787,10keV,0.000199704763548871,3.01261922388517e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
399.619,0.614,s,54938.64354883102,10keV,0.000200021201411022,3.07318653887196e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
400.944,0.827,s,54938.64356416667,10keV,0.000150084468244044,2.26377882851208e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
402.667,0.897,s,54938.6435841088,10keV,0.000124517746361731,1.94871036913897e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
404.315,0.839,s,54938.64360318287,10keV,0.000152741205377998,2.30214955061721e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
405.597,0.774,s,54938.64361802083,10keV,0.000132220769980645,2.03054352622936e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
406.973,0.888,s,54938.64363394676,10keV,0.000121123872044608,1.82645643298228e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
408.702,0.841,s,54938.64365395834,10keV,0.00011433754564422,1.78592685006476e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
410.077,0.784,s,54938.64366987269,10keV,0.000111814023748891,1.77971081626974e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
411.78,0.919,s,54938.64368958333,10keV,9.87826607970814e-05,1.54219447493961e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
413.171,0.664,s,54938.64370568287,10keV,0.000125174296241275,2.06966533388118e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
414.457,0.728,s,54938.64372056713,10keV,0.0001228491560612,1.8480955596819e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
415.91,0.736,s,54938.643737384264,10keV,0.000119126312713293,1.82434133110599e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
417.383,0.737,s,54938.64375443287,10keV,0.000140346577238306,2.10834075856693e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
418.501,0.571,s,54938.64376737269,10keV,0.000161630670673727,2.42851421250747e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
419.697,0.72,s,54938.64378121528,10keV,0.000135651799928538,2.0746410245742e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
421.084,0.737,s,54938.64379726852,10keV,0.000133436435902011,2.04046488781657e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
422.423,0.634,s,54938.643812766204,10keV,0.000140687662980799,2.19161820982649e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
424.214,1.156,s,54938.64383349537,10keV,7.84675270746512e-05,1.17720980314509e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
