time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
76.0,0.0,s,G,18.0,0.0,mag,Vega,y,y,0.296093265953845,17.903906734046153,,0.25030155939206145,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34477,C
81.0,0.0,s,G,14.5,0.0,mag,Vega,y,y,0.296093265953845,14.403906734046155,,6.287290908226076,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
82.0,0.0,s,G,16.5,0.0,mag,Vega,y,y,0.296093265953845,16.403906734046153,,0.9964684559470185,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
83.0,0.0,s,G,16.5,0.0,mag,Vega,y,y,0.296093265953845,16.403906734046153,,0.9964684559470185,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
83.0,0.0,s,G,14.5,0.0,mag,Vega,y,y,0.296093265953845,14.403906734046155,,6.287290908226076,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
89.0,0.0,s,G,17.1,0.0,mag,Vega,y,y,0.296093265953845,17.003906734046154,,0.5734077458486043,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
94.0,0.0,s,G,15.6,0.0,mag,Vega,y,y,0.296093265953845,15.503906734046154,,2.28277735273247,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
98.0,0.0,s,G,18.3,0.0,mag,Vega,y,y,0.296093265953845,18.203906734046154,,0.18987314994965315,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
99.0,0.0,s,G,18.3,0.0,mag,Vega,y,y,0.296093265953845,18.203906734046154,,0.18987314994965315,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34477,C
104.0,0.0,s,G,16.0,0.0,mag,Vega,y,y,0.296093265953845,15.903906734046155,,1.5792960723326641,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
104.0,0.0,s,G,17.2,0.0,mag,Vega,y,y,0.296093265953845,17.103906734046152,,0.5229540795845669,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
105.0,0.0,s,G,16.0,0.0,mag,Vega,y,y,0.296093265953845,15.903906734046155,,1.5792960723326641,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
105.0,0.0,s,G,17.2,0.0,mag,Vega,y,y,0.296093265953845,17.103906734046152,,0.5229540795845669,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
125.0,0.0,s,G,18.3,0.0,mag,Vega,y,y,0.296093265953845,18.203906734046154,,0.18987314994965315,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
126.0,0.0,s,G,18.3,0.0,mag,Vega,y,y,0.296093265953845,18.203906734046154,,0.18987314994965315,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34477,C
129.0,0.0,s,G,17.8,0.0,mag,Vega,y,y,0.296093265953845,17.703906734046154,,0.3009286627863536,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
130.0,0.0,s,G,17.8,0.0,mag,Vega,y,y,0.296093265953845,17.703906734046154,,0.3009286627863536,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
133.0,0.0,s,G,17.0,0.0,mag,Vega,y,y,0.296093265953845,16.903906734046153,,0.6287290908226089,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
133.0,0.0,s,G,16.0,0.0,mag,Vega,y,y,0.296093265953845,15.903906734046155,,1.5792960723326641,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
134.0,0.0,s,G,17.0,0.0,mag,Vega,y,y,0.296093265953845,16.903906734046153,,0.6287290908226089,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
134.0,0.0,s,G,16.0,0.0,mag,Vega,y,y,0.296093265953845,15.903906734046155,,1.5792960723326641,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
150.0,0.0,s,G,16.2,0.0,mag,Vega,y,y,0.296093265953845,16.103906734046152,,1.3136012568110558,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
158.0,0.0,s,G,18.4,0.0,mag,Vega,y,y,0.296093265953845,18.30390673404615,,0.173166370856734,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
159.0,0.0,s,G,18.4,0.0,mag,Vega,y,y,0.296093265953845,18.30390673404615,,0.173166370856734,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34477,C
166.0,0.0,s,G,16.1,0.0,mag,Vega,y,y,0.296093265953845,16.003906734046154,,1.4403351365196044,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
166.0,0.0,s,G,18.5,0.0,mag,Vega,y,y,0.296093265953845,18.403906734046153,,0.15792960723326638,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
166.0,0.0,s,G,17.5,0.0,mag,Vega,y,y,0.296093265953845,17.403906734046153,,0.39670123754287945,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
167.0,0.0,s,G,17.5,0.0,mag,Vega,y,y,0.296093265953845,17.403906734046153,,0.39670123754287945,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
167.0,0.0,s,G,16.1,0.0,mag,Vega,y,y,0.296093265953845,16.003906734046154,,1.4403351365196044,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
189.0,0.0,s,G,17.6,0.0,mag,Vega,y,y,0.296093265953845,17.503906734046154,,0.36179582862500886,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
200.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.296093265953845,18.503906734046154,,0.14403351365196043,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
201.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.296093265953845,18.503906734046154,,0.14403351365196043,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34477,C
209.0,0.0,s,G,17.7,0.0,mag,Vega,y,y,0.296093265953845,17.603906734046152,,0.3299617173397618,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
209.0,0.0,s,G,16.1,0.0,mag,Vega,y,y,0.296093265953845,16.003906734046154,,1.4403351365196044,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
210.0,0.0,s,G,16.1,0.0,mag,Vega,y,y,0.296093265953845,16.003906734046154,,1.4403351365196044,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
210.0,0.0,s,G,17.7,0.0,mag,Vega,y,y,0.296093265953845,17.603906734046152,,0.3299617173397618,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
219.0,0.0,s,uvot-white,19.09,0.0,mag,Vega,y,y,0.5338378365385751,19.356162163461427,,0.06569939699656337,,mJy,1.0,n,Swift,UVOT,Dainotti2024;34486,
219.0,0.0,s,uvot-white,19.6,0.0,mag,Vega,y,y,0.5338378365385751,19.86616216346143,,0.041073468934080266,,mJy,1.0,n,Swift,UVOT,Dainotti2024;34479,
225.0,0.0,s,G,16.6,0.0,mag,Vega,y,y,0.296093265953845,16.503906734046154,,0.9087900328999257,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
252.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.296093265953845,18.503906734046154,,0.14403351365196043,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
253.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.296093265953845,18.503906734046154,,0.14403351365196043,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34477,C
262.0,0.0,s,G,17.8,0.0,mag,Vega,y,y,0.296093265953845,17.703906734046154,,0.3009286627863536,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
262.0,0.0,s,G,16.2,0.0,mag,Vega,y,y,0.296093265953845,16.103906734046152,,1.3136012568110558,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
263.0,0.0,s,G,17.8,0.0,mag,Vega,y,y,0.296093265953845,17.703906734046154,,0.3009286627863536,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
263.0,0.0,s,G,16.2,0.0,mag,Vega,y,y,0.296093265953845,16.103906734046152,,1.3136012568110558,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
264.0,0.0,s,G,18.3,0.0,mag,Vega,y,y,0.296093265953845,18.203906734046154,,0.18987314994965315,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
289.0,0.0,s,G,16.8,0.0,mag,Vega,y,y,0.296093265953845,16.703906734046154,,0.7558986249053626,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
313.92,0.0,s,R,17.79,0.06,mag,Vega,y,n,0.23936827305048983,17.726631726949506,0.06,0.2946955365804711,0.016285477188049784,mJy,1.0,n,Zeiss-1000,EEV-4240-CCD,Dainotti2024;34483,
315.0,0.0,s,G,18.8,0.0,mag,Vega,y,y,0.296093265953845,18.703906734046154,,0.11980185848032264,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
325.0,0.0,s,G,16.2,0.0,mag,Vega,y,y,0.296093265953845,16.103906734046152,,1.3136012568110558,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
325.0,0.0,s,G,17.9,0.0,mag,Vega,y,y,0.296093265953845,17.80390673404615,,0.2744502023340344,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
326.0,0.0,s,G,17.9,0.0,mag,Vega,y,y,0.296093265953845,17.80390673404615,,0.2744502023340344,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
326.0,0.0,s,G,16.2,0.0,mag,Vega,y,y,0.296093265953845,16.103906734046152,,1.3136012568110558,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34477,unfilter-polarization
387.0,0.0,s,G,18.9,0.0,mag,Vega,y,y,0.296093265953845,18.80390673404615,,0.10926059350903718,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
389.0,0.0,s,G,16.8,0.0,mag,Vega,y,y,0.296093265953845,16.703906734046154,,0.7558986249053626,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
398.0,0.0,s,G,12.3,0.0,mag,Vega,y,y,0.296093265953845,12.203906734046155,,47.6939789066517,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
416.16,0.0,s,R,18.07,0.06,mag,Vega,y,n,0.23936827305048983,18.006631726949507,0.06,0.2277055196300903,0.012583472042225015,mJy,1.0,n,Zeiss-1000,EEV-4240-CCD,Dainotti2024;34483,
446.0,0.0,s,GOTO-L,17.75,0.02,mag,AB,y,n,0.3254429322416485,17.42455706775835,0.02,0.3892274148781456,0.007169833946264216,mJy,1.0,n,8x40cm-S,CCD,Dainotti2024;34480,
475.0,0.0,s,G,19.0,0.0,mag,Vega,y,y,0.296093265953845,18.903906734046153,,0.09964684559470184,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
475.5,0.0,s,uvot-v,18.4,0.0,mag,Vega,y,y,0.32335658166785897,18.066643418332138,,0.2154611043896721,,mJy,1.0,n,Swift,UVOT,Dainotti2024;34486,
489.0,0.0,s,G,17.0,0.0,mag,Vega,y,y,0.296093265953845,16.903906734046153,,0.6287290908226089,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
534.0,0.0,s,G,17.3,0.0,mag,Vega,y,y,0.296093265953845,17.203906734046154,,0.47693978906651796,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
585.0,0.0,s,G,19.0,0.0,mag,Vega,y,y,0.296093265953845,18.903906734046153,,0.09964684559470184,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
628.0,0.0,s,G,17.2,0.0,mag,Vega,y,y,0.296093265953845,17.103906734046152,,0.5229540795845669,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
712.0,0.0,s,G,19.0,0.0,mag,Vega,y,y,0.296093265953845,18.903906734046153,,0.09964684559470184,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
773.0,0.0,s,G,17.1,0.0,mag,Vega,y,y,0.296093265953845,17.003906734046154,,0.5734077458486043,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
867.0,0.0,s,G,19.1,0.0,mag,Vega,y,y,0.296093265953845,19.003906734046154,,0.09087900328999257,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
945.5,0.0,s,uvot-uvw1,20.2,0.0,mag,Vega,y,y,0.7222543486040244,20.987745651395976,,0.014619347466578966,,mJy,1.0,n,Swift,UVOT,Dainotti2024;34486,
967.0,0.0,s,G,17.3,0.0,mag,Vega,y,y,0.296093265953845,17.203906734046154,,0.47693978906651796,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
969.5,0.0,s,uvot-u,19.5,0.0,mag,Vega,y,y,0.5139614394172314,20.00603856058277,,0.036108614496875115,,mJy,1.0,n,Swift,UVOT,Dainotti2024;34486,
995.0,0.0,s,uvot-b,19.68,0.0,mag,Vega,y,y,0.41406774523694334,19.13593225476306,,0.0804735846221058,,mJy,1.0,n,Swift,UVOT,Dainotti2024;34486,
1045.0,0.0,s,G,19.1,0.0,mag,Vega,y,y,0.296093265953845,19.003906734046154,,0.09087900328999257,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
1112.04,0.0,s,R,19.18,0.08,mag,Vega,y,n,0.23936827305048983,19.116631726949507,0.08,0.08191690929821782,0.006035860934855094,mJy,1.0,n,Zeiss-1000,EEV-4240-CCD,Dainotti2024;34483,
1162.0,0.0,s,G,16.8,0.0,mag,Vega,y,y,0.296093265953845,16.703906734046154,,0.7558986249053626,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
1180.83,0.0,s,R,18.7,0.2,mag,Vega,y,n,0.23936827305048983,18.636631726949506,0.2,0.12745989551533712,0.023478980429455513,mJy,1.0,n,RC-25,CCD,Dainotti2024;34487,
1233.0,0.0,s,G,19.1,0.0,mag,Vega,y,y,0.296093265953845,19.003906734046154,,0.09087900328999257,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
1258.0,0.0,s,G,18.1,0.0,mag,Vega,y,y,0.296093265953845,18.003906734046154,,0.22827773527324702,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
1258.0,0.0,s,G,16.6,0.0,mag,Vega,y,y,0.296093265953845,16.503906734046154,,0.9087900328999257,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
1423.0,0.0,s,G,19.0,0.0,mag,Vega,y,y,0.296093265953845,18.903906734046153,,0.09964684559470184,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
1431.92,0.0,s,R,18.9,0.07,mag,Vega,y,n,0.23936827305048983,18.836631726949506,0.07,0.10601652335818923,0.006835137856277405,mJy,1.0,n,25cm,CCD,Dainotti2024;34488,
1459.0,0.0,s,G,18.1,0.0,mag,Vega,y,y,0.296093265953845,18.003906734046154,,0.22827773527324702,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
1459.0,0.0,s,G,18.5,0.0,mag,Vega,y,y,0.296093265953845,18.403906734046153,,0.15792960723326638,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
1612.0,0.0,s,G,19.1,0.0,mag,Vega,y,y,0.296093265953845,19.003906734046154,,0.09087900328999257,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
1639.0,0.0,s,G,18.8,0.0,mag,Vega,y,y,0.296093265953845,18.703906734046154,,0.11980185848032264,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
1659.0,0.0,s,G,18.5,0.0,mag,Vega,y,y,0.296093265953845,18.403906734046153,,0.15792960723326638,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
1659.0,0.0,s,G,18.2,0.0,mag,Vega,y,y,0.296093265953845,18.103906734046152,,0.2081917689528206,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
1802.0,0.0,s,G,19.0,0.0,mag,Vega,y,y,0.296093265953845,18.903906734046153,,0.09964684559470184,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
1839.0,0.0,s,G,19.2,0.0,mag,Vega,y,y,0.296093265953845,19.103906734046152,,0.08288263607033478,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
1852.92,0.0,s,R,19.68,0.1,mag,Vega,y,n,0.23936827305048983,19.616631726949507,0.1,0.05168607555882834,0.004760463483884882,mJy,1.0,n,Zeiss-1000,EEV-4240-CCD,Dainotti2024;34483,
1991.0,0.0,s,G,19.0,0.0,mag,Vega,y,y,0.296093265953845,18.903906734046153,,0.09964684559470184,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
2020.896,0.0,s,r,19.5,0.02,mag,AB,y,n,0.2762523463960387,19.22374765360396,0.02,0.07422106597600672,0.001367202560819845,mJy,1.0,n,BTA(6m),PhotonMAX-512B,Dainotti2024;34497,
2054.86,0.0,s,R,19.21,0.07,mag,Vega,y,n,0.23936827305048983,19.146631726949508,0.07,0.07968444610023076,0.005137446096548609,mJy,1.0,n,25cm,CCD,Dainotti2024;34488,
2066.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.296093265953845,18.503906734046154,,0.14403351365196043,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
2066.0,0.0,s,G,18.3,0.0,mag,Vega,y,y,0.296093265953845,18.203906734046154,,0.18987314994965315,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
2079.06,0.0,s,R,19.47,0.06,mag,Vega,y,n,0.23936827305048983,19.406631726949506,0.06,0.06271530780737275,0.0034657759886349503,mJy,1.0,n,25cm,CCD,Dainotti2024;34488,
2140.0,0.0,s,g,19.98,0.02,mag,AB,y,n,0.38400903428824745,19.595990965711753,0.02,0.052678070918269,0.000970365926592715,mJy,1.0,n,Tautenburg(1.34m),AndoriKon-L-936,Dainotti2024;34491,
2181.0,0.0,s,G,19.0,0.0,mag,Vega,y,y,0.296093265953845,18.903906734046153,,0.09964684559470184,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
2267.0,0.0,s,G,18.7,0.0,mag,Vega,y,y,0.296093265953845,18.603906734046152,,0.13136012568110556,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
2267.0,0.0,s,G,18.3,0.0,mag,Vega,y,y,0.296093265953845,18.203906734046154,,0.18987314994965315,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
2371.0,0.0,s,G,19.0,0.0,mag,Vega,y,y,0.296093265953845,18.903906734046153,,0.09964684559470184,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
2447.0,0.0,s,G,18.3,0.0,mag,Vega,y,y,0.296093265953845,18.203906734046154,,0.18987314994965315,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
2553.0,0.0,s,G,17.1,0.0,mag,Vega,y,y,0.296093265953845,17.003906734046154,,0.5734077458486043,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
2553.0,0.0,s,G,18.1,0.0,mag,Vega,y,y,0.296093265953845,18.003906734046154,,0.22827773527324702,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
2560.0,0.0,s,G,18.9,0.0,mag,Vega,y,y,0.296093265953845,18.80390673404615,,0.10926059350903718,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
2642.0,0.0,s,G,17.6,0.0,mag,Vega,y,y,0.296093265953845,17.503906734046154,,0.36179582862500886,,mJy,1.0,n,MASTER-OAFA,Apogee-ALTA-U16M,Dainotti2024;34482,C
2733.0,0.0,s,G,18.7,0.0,mag,Vega,y,y,0.296093265953845,18.603906734046152,,0.13136012568110556,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
2748.0,0.0,s,G,18.9,0.0,mag,Vega,y,y,0.296093265953845,18.80390673404615,,0.10926059350903718,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;34482,C
2753.0,0.0,s,G,17.2,0.0,mag,Vega,y,y,0.296093265953845,17.103906734046152,,0.5229540795845669,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
2753.0,0.0,s,G,18.2,0.0,mag,Vega,y,y,0.296093265953845,18.103906734046152,,0.2081917689528206,,mJy,1.0,n,MASTER-Kislovodsk,Apogee-ALTA-U16M,Dainotti2024;34482,unfilter-polarization
