time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
-88273.152,0.0,s,r,20.87,0.0,mag,AB,y,y,0.08303663882043656,20.786963361179563,,0.017588990099193996,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
-86558.1552,0.0,s,g,21.34,0.0,mag,AB,y,y,0.11542642044482225,21.224573579555177,,0.011754301251975482,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
-81029.15136,0.0,s,i,20.22,0.0,mag,AB,y,y,0.06320390156531126,20.156796098434686,,0.0314273534244071,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
-4471.14816,0.0,s,g,18.74,0.0,mag,AB,y,y,0.11542642044482225,18.624573579555175,,0.1288833503368966,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
2262.85056,0.0,s,r,17.16,0.03,mag,AB,y,n,0.08303663882043656,17.076963361179562,0.03,0.5360939479594969,0.01481282319619036,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
60410.0,0.0,s,G,19.5,0.0,mag,AB,y,y,0.08900047330973711,19.41099952669026,,0.062463517684798894,,mJy,1.0,n,MASTER-SAAO(2X0.4m),VWF-2,Dainotti2024;29395,orig_band=CR
60650.0,0.0,s,G,19.4,0.0,mag,AB,y,y,0.08900047330973711,19.31099952669026,,0.06848988519578637,,mJy,1.0,n,MASTER-SAAO(2X0.4m),VWF-2,Dainotti2024;29395,orig_band=CR
61528.0,0.0,s,G,19.3,0.0,mag,AB,y,y,0.08900047330973711,19.210999526690262,,0.07509766577352953,,mJy,1.0,n,MASTER-SAAO(2X0.4m),VWF-2,Dainotti2024;29395,orig_band=CR
62007.0,0.0,s,G,19.4,0.0,mag,AB,y,y,0.08900047330973711,19.31099952669026,,0.06848988519578637,,mJy,1.0,n,MASTER-SAAO(2X0.4m),VWF-2,Dainotti2024;29395,orig_band=CR
62087.0,0.0,s,G,19.4,0.0,mag,AB,y,y,0.08900047330973711,19.31099952669026,,0.06848988519578637,,mJy,1.0,n,MASTER-SAAO(2X0.4m),VWF-2,Dainotti2024;29395,orig_band=CR
62845.0,0.0,s,G,19.4,0.0,mag,AB,y,y,0.08900047330973711,19.31099952669026,,0.06848988519578637,,mJy,1.0,n,MASTER-SAAO(2X0.4m),VWF-2,Dainotti2024;29395,orig_band=CR
63325.0,0.0,s,G,19.4,0.0,mag,AB,y,y,0.08900047330973711,19.31099952669026,,0.06848988519578637,,mJy,1.0,n,MASTER-SAAO(2X0.4m),VWF-2,Dainotti2024;29395,orig_band=CR
63503.0,0.0,s,G,19.4,0.0,mag,AB,y,y,0.08900047330973711,19.31099952669026,,0.06848988519578637,,mJy,1.0,n,MASTER-SAAO(2X0.4m),VWF-2,Dainotti2024;29395,orig_band=CR
64498.0,0.0,s,G,19.0,0.0,mag,AB,y,y,0.08900047330973711,18.91099952669026,,0.09899800395581218,,mJy,1.0,n,MASTER-SAAO(2X0.4m),VWF-2,Dainotti2024;29395,orig_band=CR
81581.85216,0.0,s,r,19.31,0.06,mag,AB,y,n,0.08303663882043656,19.22696336117956,0.06,0.07400156501121283,0.004089477610873161,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
85086.8496,0.0,s,g,19.75,0.08,mag,AB,y,n,0.11542642044482225,19.634573579555177,0.08,0.050838978656315065,0.0037459543807063533,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
169047.8467,0.0,s,r,19.99,0.08,mag,AB,y,n,0.08303663882043656,19.90696336117956,0.08,0.0395585991945924,0.002914785305766231,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
169592.8493,0.0,s,i,19.71,0.1,mag,AB,y,n,0.06320390156531126,19.646796098434688,0.1,0.050269875488120945,0.004630026637024563,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
183513.8506,0.0,s,g,20.62,0.2,mag,AB,y,n,0.11542642044482225,20.504573579555178,0.2,0.022813757300930246,0.004202449398104486,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2204.07587,
195764.256,0.0,s,R,19.94,0.09,mag,AB,y,n,0.07194992945279895,19.868050070547202,0.09,0.041002111347466674,0.0033987906133185154,mJy,1.0,n,AZT-33IK(1.6m),E2V-CCD30-11,Dainotti2024;29417,
204105.34,0.0,s,R,20.07,0.13,mag,AB,y,n,0.07194992945279895,19.9980500705472,0.13,0.036375269588155,0.00435537198238092,mJy,1.0,n,HCT(2.01m),HFOSC,Dainotti2024;29414,
204106.176,0.0,s,r,20.17,0.05,mag,AB,y,n,0.08303663882043656,20.086963361179563,0.05,0.03351512970265873,0.0015434287608620792,mJy,1.0,n,HCT(2.01m),HFOSC,Dainotti2024;arXiv2204.07587,
204517.44,0.0,s,r,20.16,0.05,mag,AB,y,n,0.08303663882043656,20.076963361179562,0.05,0.03382524137964269,0.0015577099313538124,mJy,1.0,n,HCT(2.01m),HFOSC,Dainotti2024;arXiv2204.07587,
204769.728,0.0,s,r,20.15,0.03,mag,AB,y,n,0.08303663882043656,20.06696336117956,0.03,0.03413822248464498,0.0009432739463334922,mJy,1.0,n,HCT(2.01m),HFOSC,Dainotti2024;arXiv2204.07587,
204930.432,0.0,s,r,20.2,0.06,mag,AB,y,n,0.08303663882043656,20.11696336117956,0.06,0.03260174937278614,0.0018016392506713286,mJy,1.0,n,HCT(2.01m),HFOSC,Dainotti2024;arXiv2204.07587,
205863.34,0.0,s,I,19.79,0.15,mag,AB,y,n,0.050268363668766525,19.739731636331232,0.15,0.04614595034083647,0.006375298641411213,mJy,1.0,n,HCT(2.01m),HFOSC,Dainotti2024;29414,
206274.816,0.0,s,i,19.77,0.06,mag,AB,y,n,0.06320390156531126,19.706796098434687,0.06,0.04756722428409151,0.002628661957239684,mJy,1.0,n,HCT(2.01m),HFOSC,Dainotti2024;arXiv2204.07587,
