time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
66528.0,,s,53180.77,G,20.0,,magnitude,,n,y,,,,,,,1.0,n,,Wise 40-inch,GCN2618,,
74562.0,,s,53180.86298611111,Rc,20.5,,magnitude,,n,y,,,,,,,1.0,n,,152cm Bologna University telescope,GCN2623,,
75721.0,,s,53180.87640046296,R,21.0,,magnitude,,n,y,,,,,,,1.0,n,,OSN 1.5m,GCN2615,,
77760.0,,s,53180.9,R,22.4,,magnitude,,n,y,,,,,,,1.0,n,,TNG/DOLORES,GCN2617,,
85536.0,,s,53180.99,R,23.1,,magnitude,,n,y,,,,,,,1.0,n,,VLT/FORS2,GCN2617,,
94176.0,,s,53181.09,R,21.5,,magnitude,,n,y,,,,,,,1.0,n,,Palomar 60-inch,GCN2618,,
96768.0,,s,53181.12,R,23.1,,magnitude,,n,y,,,,,,,1.0,n,,VLT/FORS2,GCN2617,,
155580.0,,s,53181.80069444444,G,18.7,,magnitude,,n,y,,,,,,,1.0,n,,AT-64/CrAO,GCN2619,,
343872.0,,s,53183.98,R,22.9,,magnitude,,n,y,,,,,,,1.0,n,,VLT/FORS1,GCN2617,,
422496.0,,s,53184.89,R,21.5,,magnitude,,n,y,,,,,,,1.0,n,,TNG/DOLORES,GCN2617,,
1116288.0,,s,53192.92,R,22.6,,magnitude,,n,y,,,,,,,1.0,n,,TNG+DOLORES,GCN2632,,
1807488.0,,s,53200.92,R,22.0,,magnitude,,n,y,,,,,,,1.0,n,,TNG+DOLORES,GCN2632,,
