time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
211.733,,s,58391.532881942134,w,21.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23283,,
368.733,,s,58391.53469907176,uvot-uvm2,19.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23283,,
393.733,,s,58391.53498842361,uvot-uvw1,20.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23283,,
417.733,,s,58391.53526620139,uvot-u,19.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23283,,
442.733,,s,58391.535555553244,uvot-b,20.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23283,,
516.733,,s,58391.53641203472,uvot-v,20.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23283,,
658.733,,s,58391.53805555324,uvot-uvw2,19.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN23283,,
34944.7,,s,58391.934883875,R,20.1,,magnitude,,n,y,,,,,,,1.0,n,,Zeiss-1000,GCN23302,,
53789.7,,s,58392.15299730093,r,23.5,,magnitude,AB,n,y,,,,,,,1.0,n,,NOT/AlFOSC,GCN23284,,
53789.7,,s,58392.15299730093,z,22.8,,magnitude,AB,n,y,,,,,,,1.0,n,,NOT/AlFOSC,GCN23284,,
