time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
80993.0,,s,58914.95253472222,R,14.1,,magnitude,,n,n,,,,,,,1.0,n,,FRAM-ORM 25cm,GCN27328,,
81042.0,,s,58914.95310185185,R,14.9,,magnitude,,n,n,,,,,,,1.0,n,,BOOTES-1 30cm,GCN27329,,
81084.0,,s,58914.95358796296,R,15.29,0.06,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS 1-m,GCN27333,,
81116.0,,s,58914.95395833333,R,15.77,0.03,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS 1-m,GCN27333,,
81163.0,,s,58914.95450231481,R,15.97,0.12,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS 1-m,GCN27333,,
81175.0,,s,58914.9546412037,uvot-u,17.47,,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN27326,,
81209.0,,s,58914.95503472222,R,16.14,0.04,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS 1-m,GCN27333,,
81321.0,,s,58914.95633101852,R,16.49,0.05,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS 1-m,GCN27333,,
81397.0,,s,58914.95721064814,R,16.69,0.07,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS 1-m,GCN27333,,
81474.0,,s,58914.95810185185,R,16.99,0.04,magnitude,,n,n,,,,,,,1.0,n,,SAO RAS 1-m,GCN27333,,
81591.0,,s,58914.959456018514,r,17.3,,magnitude,,n,n,,,,,,,1.0,n,,Liverpool Telescope 2.0m,GCN27338,,
84374.0,,s,58914.99166666666,V,19.38,0.14,magnitude,Vega,n,n,,,,,,,1.0,n,,OSN 1.5m,GCN27335,,
84899.0,,s,58914.99774305555,g,19.1,,magnitude,AB,n,y,,,,,,,1.0,n,,GOTO,GCN27332,,
89789.0,,s,58915.05434027778,i,20.7,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN27334,,
90221.0,,s,58915.059340277774,z,21.0,0.3,magnitude,AB,n,n,,,,,,,1.0,n,,Liverpool Telescope IO:O,GCN27334,,
92898.0,,s,58915.09032407407,R,18.0,,magnitude,,n,y,,,,,,,1.0,n,,VIRT 0.5m,GCN27341,,
95418.0,,s,58915.11949074074,R,19.0,,magnitude,,n,y,,,,,,,1.0,n,,VIRT 0.5m,GCN27341,,
101728.0,,s,58915.192523148144,i,18.4,,magnitude,AB,n,y,,,,,,,1.0,n,,KCT 0.36m,GCN27339,,
103424.0,,s,58915.21215277778,I,19.65,,magnitude,,n,y,,,,,,,1.0,n,,LCOGT 1-m Sinistro,GCN27337,,
103424.0,,s,58915.21215277778,R,20.56,,magnitude,,n,y,,,,,,,1.0,n,,LCOGT 1-m Sinistro,GCN27337,,
189379.0,,s,58916.20700231481,Rc,23.0,,magnitude,AB,n,y,,,,,,,1.0,n,,CAHA 2.2m CAFOS,GCN27348,,
190028.0,,s,58916.21451388889,97.5GHz,0.1,,mJy,,n,y,,,,,,,1.0,n,,ALMA,GCN27354,,
278654.0,,s,58917.240277777775,97.5GHz,0.12,,mJy,,n,y,,,,,,,1.0,n,,ALMA,GCN27354,,
