time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
3449.0,,s,G,14.0,,mag,,n,y,,,,,,,1.0,n,,BART Wide Field Camera,GCN1278,
3449.0,,s,G,15.5,,mag,,n,y,,,,,,,1.0,n,,BART Wide Field Camera,GCN1278,
8524.0,,s,R,18.2,0.3,mag,,n,n,,,,,,,1.0,n,,Crimean 0.38m Cassegrain,GCN1277,
66449.0,,s,R,20.8,,mag,,n,y,,,,,,,1.0,n,,KISO 1.05m Schmidt,GCN1282,
83009.0,,s,R,18.1,,mag,,n,y,,,,,,,1.0,n,,KISO 1.05m Schmidt,GCN1282,
