time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
468.0,,s,R,17.26,0.01,mag,,n,n,,,,,,,1.0,n,,P48/iPTF,GCN16760,
1333.0,,s,R,21.04,0.12,mag,,n,n,,,,,,,1.0,n,,P48/iPTF,GCN16760,
2196.0,,s,R,20.88,0.11,mag,,n,n,,,,,,,1.0,n,,P48/iPTF,GCN16760,
11624.0,,s,R,20.28,0.08,mag,,n,n,,,,,,,1.0,n,,P48/iPTF,GCN16760,
