time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
79.221,,s,w,19.4,0.5,mag,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN6383,
82.835,0.656,s,10keV,1.72603390431659e-05,2.57327628746598e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
84.027,0.609,s,10keV,2.54305655682003e-05,3.87091189831432e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
84.221,,s,w,19.8,0.12,mag,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN6392,
85.311,0.675,s,10keV,3.61539399729169e-05,5.39016934403469e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
86.725,0.794,s,10keV,4.2772616882586e-05,6.51109433095287e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
88.147,0.817,s,10keV,3.01586316956191e-05,4.44769286534701e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
89.724,0.762,s,10keV,2.02748407086834e-05,3.08674736042736e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
91.247,0.761,s,10keV,2.13067267354495e-05,3.17753085023212e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
92.443,0.587,s,10keV,2.49620916147484e-05,3.72294882650417e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
93.758,0.755,s,10keV,2.84894592759182e-05,4.25004521230132e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
94.878,0.65,s,10keV,4.03151917338233e-05,6.14096482370734e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
96.091,0.563,s,10keV,5.29442850225973e-05,8.06512757288542e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
97.242,0.686,s,10keV,4.17685740153863e-05,6.23250865695603e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
98.924,1.073,s,10keV,2.87757503549529e-05,4.47741348783632e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
100.283,0.689,s,10keV,4.88378506512646e-05,7.44353514913407e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
101.617,0.732,s,10keV,5.05114358393136e-05,7.70077458955803e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
103.313,0.964,s,10keV,3.76253260034812e-05,5.85828452623397e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
104.827,0.662,s,10keV,5.30415134023409e-05,7.92540379534909e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
106.248,0.865,s,10keV,3.79909213694779e-05,5.67867163729501e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
107.791,0.685,s,10keV,4.04428326391175e-05,6.0483597518419e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
109.314,0.883,s,10keV,2.79554880815057e-05,4.183011823512e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
110.938,0.742,s,10keV,3.93615692364579e-05,5.89385051514017e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
112.209,0.646,s,10keV,5.78767013435738e-05,8.66884561780649e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
113.619,0.765,s,10keV,4.37761694949885e-05,6.69472224252156e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
114.962,0.794,s,10keV,2.91147554254268e-05,4.4549819713626e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
116.597,1.031,s,10keV,1.90977638832014e-05,2.86349077908929e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
118.281,0.809,s,10keV,2.44364140565056e-05,3.73900516649703e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
119.908,0.818,s,10keV,2.5636976161392e-05,3.92481504333426e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
121.362,0.807,s,10keV,3.72514874685341e-05,5.59621021486679e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
123.401,1.231,s,10keV,3.64529474401662e-05,5.48243547170355e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
125.23,0.872,s,10keV,3.1144803672813e-05,4.77921727473839e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
126.782,0.77,s,10keV,2.52700088918303e-05,3.79948736637339e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
128.367,0.816,s,10keV,2.62042045739323e-05,3.94473278737015e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
129.739,0.604,s,10keV,4.90083044375889e-05,7.38469308979409e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
131.198,0.877,s,10keV,4.19062532047408e-05,6.71297654213697e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
132.86,0.933,s,10keV,3.58987629861324e-05,5.4051441820129e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
132.8800048828125,49.87999725341797,s,uvot-white,19.353315353393555,0.12018255889415741,mag,Vega,y,n,0.6902130964004191,19.463102256993135,0.12018255889415741,0.05953678049980244,0.006590258846880784,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",
134.582,0.915,s,10keV,3.60285931802873e-05,5.42115245980874e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
136.169,0.971,s,10keV,3.54896785579508e-05,5.33701268710289e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
137.937,0.873,s,10keV,4.72465986205729e-05,7.40344324983675e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
139.361,0.65,s,10keV,6.43089775997678e-05,9.87708776106523e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
140.84,0.829,s,10keV,4.61430041187039e-05,6.94297751484684e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
142.263,0.738,s,10keV,4.11482847148002e-05,6.19737348634925e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
143.879,0.95,s,10keV,3.87877630963106e-05,5.95926150624847e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
145.396,0.757,s,10keV,7.27539201420741e-05,1.11721205511549e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
147.032,0.933,s,10keV,7.27114526222763e-05,1.09278546918081e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
149.289,1.324,s,10keV,3.26864312843923e-05,5.01498900041866e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
150.952,0.926,s,10keV,2.20767818647519e-05,3.31663160345897e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
152.716,0.996,s,10keV,1.71067893002971e-05,2.62315821884928e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
154.689,0.977,s,10keV,3.24217136163689e-05,4.86862616199004e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
156.327,0.831,s,10keV,5.83537328113654e-05,8.6662959129153e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
158.196,1.075,s,10keV,4.21245301495245e-05,6.32131778874359e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
159.817,0.702,s,10keV,4.87721758272571e-05,7.31128661639918e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
161.269,0.864,s,10keV,3.69850525803943e-05,5.5403882350103e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
163.022,1.081,s,10keV,3.86449347945459e-05,5.91153618791636e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
164.797,0.693,s,10keV,7.69489719743316e-05,1.17706180508563e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
166.225,1.074,s,10keV,5.24127303148009e-05,8.18362270103495e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
168.02,0.758,s,10keV,6.25986719647113e-05,9.56845608416825e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
169.465,0.725,s,10keV,6.04108720522973e-05,9.22818478812032e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
171.026,0.836,s,10keV,4.98451972974344e-05,7.4621153763316e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
172.641,0.874,s,10keV,4.13193907370247e-05,6.31630739597259e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
174.088,0.925,s,10keV,4.09681974555233e-05,6.26584270149798e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
175.598,0.668,s,10keV,5.31012504366748e-05,7.95554521960942e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
177.261,0.995,s,10keV,3.84425929583402e-05,5.75997959556719e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
179.042,1.004,s,10keV,3.91681283799536e-05,5.87218874843064e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
180.374,0.628,s,10keV,5.33100292994343e-05,7.98846315578657e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
181.763,0.816,s,10keV,3.91410486423588e-05,5.98393178838809e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
183.5,0.92,s,10keV,3.14941934150246e-05,4.81401907589462e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
185.034,0.719,s,10keV,3.90819045711898e-05,5.85072585449931e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
186.461,0.748,s,10keV,4.88027189117036e-05,7.30645164910922e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
188.047,1.039,s,10keV,4.10024902866914e-05,6.14003878760095e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
189.728,0.911,s,10keV,4.46733064024959e-05,6.97286875594981e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
190.221,,s,uvot-v,19.7,0.22,mag,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN6392,
191.32,0.941,s,10keV,4.82649959552589e-05,7.37080218402817e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
193.163,0.927,s,10keV,4.76545813860836e-05,7.27472218991103e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
195.157,1.148,s,10keV,3.78527637607162e-05,5.77435027057471e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
197.256,0.951,s,10keV,4.39845270525031e-05,6.85126702775842e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
199.008,1.105,s,10keV,3.66173733683604e-05,5.70448119379793e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
201.078,0.994,s,10keV,3.38835447207104e-05,5.06329361221655e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
202.943,0.907,s,10keV,3.32402288873489e-05,4.96774375134833e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
204.721,0.942,s,10keV,2.95510785203426e-05,4.5086017799959e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
206.598,0.934,s,10keV,2.76983073417504e-05,4.13999254948119e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
208.189,0.719,s,10keV,4.24205758919754e-05,6.34092247947656e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
209.8,0.92,s,10keV,4.3212370179192e-05,6.59176914317784e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
211.819,1.099,s,10keV,4.98749602462589e-05,7.60962971884722e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
213.461,0.722,s,10keV,6.78974282250272e-05,1.01456716587628e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
215.174,1.061,s,10keV,3.96316462461393e-05,6.17487126235891e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
216.999,0.834,s,10keV,4.49963722830276e-05,6.72622251470127e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
218.638,0.85,s,10keV,3.80990423552636e-05,5.6939811900663e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
220.31,0.859,s,10keV,3.13328066623486e-05,4.77997433151648e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
221.949,0.78,s,10keV,3.58043741774305e-05,5.35025353156908e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
223.51,0.994,s,10keV,2.21426591274895e-05,3.30970605581753e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
225.265,0.998,s,10keV,2.57069236789695e-05,3.92263286066228e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
227.335,1.137,s,10keV,2.31690974069227e-05,3.5349313315225e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
229.28,0.852,s,10keV,3.64029349134251e-05,5.67087257810392e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
230.889,0.757,s,10keV,5.29072872471036e-05,7.90534504967951e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
232.584,1.227,s,10keV,4.17203639156256e-05,6.23363787435984e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
235.017,1.206,s,10keV,3.9369013515006e-05,6.13077440506452e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
236.965,1.138,s,10keV,3.99164455347929e-05,6.08844141349423e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
239.08,0.977,s,10keV,4.56183792904985e-05,6.81648607805409e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
241.016,1.129,s,10keV,4.52673368535557e-05,6.90585146512554e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
242.903,1.046,s,10keV,5.54603791349166e-05,8.28799457481759e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
244.944,1.28,s,10keV,4.07766700448174e-05,6.09342271614856e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
246.914,0.893,s,10keV,5.12492818630223e-05,8.15186532660628e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
249.01,1.202,s,10keV,3.87445230549017e-05,5.78803052060024e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
250.941,1.109,s,10keV,3.61739677891032e-05,5.40196195359981e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
252.652,0.724,s,10keV,6.27248154168037e-05,9.36524166200497e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
254.059,1.022,s,10keV,3.92871681327897e-05,6.11403199675348e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
256.034,0.953,s,10keV,3.52886516553142e-05,5.26767103667684e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
257.765,0.883,s,10keV,3.17883802661329e-05,4.94680976880544e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
259.656,1.008,s,10keV,2.84601356224294e-05,4.24896474897274e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
261.735,1.191,s,10keV,2.40927612237117e-05,3.67285905156909e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
264.223,1.404,s,10keV,2.28819078073322e-05,3.56246975653672e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
266.146,1.0,s,10keV,2.82950308638336e-05,4.22549963259507e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
268.106,1.099,s,10keV,2.34630771344279e-05,3.73187446513961e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
270.413,1.563,s,10keV,1.93335545141843e-05,3.01151171488758e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
273.291,1.316,s,10keV,2.66458956604144e-05,3.9833608284792e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
276.062,1.568,s,10keV,2.45112059637409e-05,3.74297857926642e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
278.682,1.284,s,10keV,3.06916150338779e-05,4.68853731389607e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
281.066,1.27,s,10keV,3.22332034538301e-05,4.82261918034357e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
