time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
332.78,11.963,s,10keV,2.75112138313433e-06,6.17706030593137e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
355.382,10.64,s,10keV,2.37450167330336e-06,5.20193313336471e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
383.198,24.228,s,10keV,7.25259677180142e-07,1.64423403930994e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
422.098,14.672,s,10keV,8.40096050741332e-07,1.83803191254685e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
431.0,,s,w,16.92,0.14,mag,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN15765,
456.118,21.513,s,10keV,5.26865111569498e-07,1.18134030816907e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
497.579,19.948,s,10keV,7.2762499275527e-07,1.55906180613942e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
543.553,30.82,s,10keV,4.71177238242195e-07,1.05938488472316e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
581.175,21.822,s,10keV,6.05496601983901e-07,1.36326214509571e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
616.117,19.474,s,10keV,7.11138520819698e-07,1.6077592943471e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
655.099,19.508,s,10keV,6.07529842354136e-07,1.36220682008815e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
685.166,16.98,s,10keV,5.63103836222186e-07,1.26433027417053e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
721.682,31.753,s,10keV,3.24848932621574e-07,7.33411471557386e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
769.792,23.76,s,10keV,4.11899565381956e-07,9.24833424165283e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
818.114,25.584,s,10keV,3.48322754913188e-07,7.51983380728467e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
871.042,27.344,s,10keV,3.50941391753335e-07,7.87964622007919e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
927.046,34.496,s,10keV,2.90070374583771e-07,6.5308684697354e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
996.785,37.47,s,10keV,3.01141758809169e-07,6.75221908387653e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
1074.749,54.779,s,10keV,4.79974337845933e-07,7.9318101839896e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4683.358,342.115,s,10keV,3.11946246991277e-08,5.85475284575422e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
6719.587,210.259,s,10keV,2.2319901287415e-08,6.66985540894904e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
9160.0,,s,G,18.7,,mag,,n,y,,,,,,,1.0,n,,AS-32 0.7m,GCN16055,
