time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
4110.0,,s,VT-R,21.75,0.05,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN38516,,
4110.0,,s,VT-B,23.2,0.2,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/VT,GCN38516,,
131021.0,,s,R,23.7,0.3,magnitude,,n,n,,,,,,,1.0,n,,SVOM/VT,GCN38568,,
131021.0,,s,B,23.8,,magnitude,,n,y,,,,,,,1.0,n,,SVOM/VT,GCN38568,,
137724.0,,s,R,22.1,,magnitude,,n,y,,,,,,,1.0,n,,AZT-33IK 1.5-m,GCN38539,,
149445.0,,s,R,20.9,,magnitude,,n,y,,,,,,,1.0,n,,AS-32 0.7-m,GCN38539,,
232734.0,,s,R,21.8,,magnitude,,n,y,,,,,,,1.0,n,,AZT-33IK 1.5-m,GCN38539,,
