time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
62.0,,s,58046.96402777778,V,13.5,,magnitude,,n,y,,,,,,,1.0,n,,Mini-MegaTORTORA,GCN22030,,
98.0,0.0,s,58046.96444444445,R,17.5,0.0,magnitude,Vega,y,y,0.44100674697346076,17.234993253026538,,0.4634778116106549,,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;22041,,
106.75,0.0,s,58046.964545717594,V,13.5,0.0,magnitude,Vega,y,y,0.5856945626358537,12.892305437364145,,25.299041879380827,,mJy,1.0,n,miniMegaTORTORA(MMT-9),AndorNeoSCMOS,Dainotti2024;22030,,
161.377,10.647,s,58046.96517797454,10keV,3.25173961927202e-06,6.79757549696202e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
182.349,10.325,s,58046.96542070602,10keV,4.72989950126277e-06,1.06280089154376e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
196.0,0.0,s,58046.965578703705,R,18.7,0.35,magnitude,Vega,y,n,0.44100674697346076,18.434993253026537,0.35,0.1534719275409334,0.04947350415683418,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;22041,,
199.479,12.662,s,58046.96561896991,10keV,5.3952380950123e-06,1.15434693106378e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
222.0,,s,58046.96587962963,w,19.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22028,,
222.0,0.0,s,58046.96587962963,uvot-white,20.6,0.0,magnitude,Vega,y,y,0.9835308777682863,20.416469122231717,,0.02474221634421145,,mJy,1.0,n,Swift,UVOT,Dainotti2024;22040,,
227.368,17.368,s,58046.96594175926,10keV,4.55665269970639e-06,1.02487289910798e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
277.482,32.745,s,58046.96652178241,10keV,3.19424893382377e-06,7.1774256427208e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
338.757,38.86,s,58046.9672309838,10keV,2.77864889659635e-06,6.26191864357156e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
397.5,0.0,s,58046.96791087963,R,18.9,0.0,magnitude,Vega,y,y,0.44100674697346076,18.634993253026536,,0.1276523892098426,,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;22041,,
431.0,0.0,s,58046.968298611115,uvot-u,20.2,0.0,magnitude,Vega,y,y,0.9469110487310958,20.273088951268903,,0.02823518700102937,,mJy,1.0,n,Swift,UVOT,Dainotti2024;22040,,
439.837,68.167,s,58046.96840089121,10keV,1.96171527050931e-06,4.30872283311105e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
565.0,,s,58046.96984953704,R,17.5,,magnitude,,n,y,,,,,,,1.0,n,,TAROT,GCN22041,,
567.554,59.549,s,58046.969879097225,10keV,1.57374861058477e-06,3.54391900678356e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
658.793,42.275,s,58046.97093510417,10keV,7.79214118030154e-07,1.7571031684895e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
663.0,,s,58046.970983796295,R,18.7,0.35,magnitude,,n,n,,,,,,,1.0,n,,TAROT,GCN22041,,
689.0,,s,58046.971284722225,w,20.6,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22040,,
741.361,40.293,s,58046.97189075231,10keV,5.70597423932416e-07,1.27991777169191e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
840.97,64.683,s,58046.97304363426,10keV,3.93612385018873e-07,8.86504863743153e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
865.0,,s,58046.97332175926,R,18.9,,magnitude,,n,y,,,,,,,1.0,n,,TAROT,GCN22041,,
898.0,,s,58046.973703703705,uvot-u,20.2,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22040,,
992.422,88.261,s,58046.97479655093,10keV,3.01390349334289e-07,6.8302989369866e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1108.432,51.325,s,58046.97613925926,10keV,2.83600200533877e-07,6.21969519347833e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1244.182,91.798,s,58046.977710439816,10keV,2.03359490602268e-07,4.58569269372043e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1346.534,64.103,s,58046.97889506945,10keV,2.82158885391401e-07,6.18808485161445e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1356.0,,s,58046.97900462963,r,20.98,0.03,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/AlFOSC,GCN22029,,
1374.0,0.0,s,58046.979212962964,r,20.98,0.03,magnitude,AB,y,n,0.5089611378956864,20.471038862104315,0.03,0.023529391941974658,0.0006501411255936609,mJy,1.0,n,NOT(2.56m),ALFOSC,Dainotti2024;22029,,
1468.524,57.886,s,58046.98030699074,10keV,2.69003036144297e-07,6.05953209319757e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1626.426,107.655,s,58046.98213456019,10keV,1.30446057396816e-07,2.9508692160942e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1741.82,0.0,s,58046.98347013889,Rc,20.9,0.1,magnitude,Vega,y,n,0.4679475099086365,20.60805249009136,0.1,0.0207398328953397,0.0019102092022398696,mJy,1.0,n,Zeiss-1000,EEV-4240-CCD,Dainotti2024;22031,,
1814.138,95.451,s,58046.98430715278,10keV,2.07940959140933e-07,4.02682696549672e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
2148.0,0.0,s,58046.988171296296,r,21.12,0.14,magnitude,AB,y,n,0.5089611378956864,20.611038862104316,0.14,0.020682865324334932,0.0026669472130681567,mJy,1.0,n,Liverpool(2m),RINGO3,Dainotti2024;22033,,
3638.0,0.0,s,58047.00541666667,uvot-v,19.4,0.0,magnitude,Vega,y,y,0.5957449263283177,18.79425507367168,,0.11023619628817774,,mJy,1.0,n,Swift,UVOT,Dainotti2024;22040,,
3725.5,0.0,s,58047.00642939815,uvot-uvw2,20.3,0.0,magnitude,Vega,y,y,1.74560044517768,20.284399554822322,,0.027942575109356722,,mJy,1.0,n,Swift,UVOT,Dainotti2024;22040,,
3780.0,0.0,s,58047.007060185184,uvot-u,20.2,0.0,magnitude,Vega,y,y,0.9469110487310958,20.273088951268903,,0.02823518700102937,,mJy,1.0,n,Swift,UVOT,Dainotti2024;22040,,
3868.0,0.0,s,58047.00807870371,uvot-uvw1,20.7,0.0,magnitude,Vega,y,y,1.3306652410785937,20.879334758921406,,0.0161544562818046,,mJy,1.0,n,Swift,UVOT,Dainotti2024;22040,,
3899.5,0.0,s,58047.008443287035,uvot-white,21.4,0.0,magnitude,Vega,y,y,0.9835308777682863,21.216469122231715,,0.011842369293096656,,mJy,1.0,n,Swift,UVOT,Dainotti2024;22040,,
4011.0,0.0,s,58047.0097337963,uvot-b,20.8,0.0,magnitude,Vega,y,y,0.7628691431260105,19.90713085687399,,0.03955249699043432,,mJy,1.0,n,Swift,UVOT,Dainotti2024;22040,,
4105.0,,s,58047.010821759264,uvot-v,19.4,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22040,,
4170.53,0.0,s,58047.01158020834,Rc,21.5,0.1,magnitude,Vega,y,n,0.4679475099086365,21.20805249009136,0.1,0.011934528141677378,0.0010992106636377706,mJy,1.0,n,Zeiss-1000,EEV-4240-CCD,Dainotti2024;22031,,
4193.0,,s,58047.01184027778,uvot-uvw2,20.3,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22040,,
4247.0,,s,58047.01246527778,uvot-u,20.2,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22040,,
4335.0,,s,58047.0134837963,uvot-uvw1,20.7,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22040,,
4367.0,,s,58047.01385416667,w,21.4,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22040,,
4478.0,,s,58047.01513888889,uvot-b,20.8,,magnitude,Vega,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN22040,,
5431.237,219.279,s,58047.02617172454,10keV,4.21049734509339e-08,1.11360520803139e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5756.613,143.484,s,58047.02993765046,10keV,6.78830809386015e-08,1.76672778009704e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
