time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
444.794,25136.797,s,56793.859939745365,10keV,5.21942117843883e-09,1.14777764433303e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1478.0,,s,56793.87189814814,G,20.5,,magnitude,,n,y,,,,,,,1.0,n,,ORI-40/ISON-Kislovodsk,GCN16287,,
5586.0,,s,56793.919444444444,r,23.0,,magnitude,AB,n,y,,,,,,,1.0,n,,TNG/DOLORES,GCN16286,,
6570.0,,s,56793.93083333333,R,24.5,,magnitude,Vega,n,y,,,,,,,1.0,n,,NOT/ALFOSC,GCN16290,,
44773.0,,s,56794.37299768518,i,26.1,,magnitude,AB,n,y,,,,,,,1.0,n,,GMOS/Gemini-North,GCN16294,,
46674.0,,s,56794.395,J,22.0,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN16297,,
46674.0,,s,56794.395,H,21.48,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN16297,,
46674.0,,s,56794.395,Y,21.52,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN16297,,
46674.0,,s,56794.395,r,23.57,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN16297,,
46674.0,,s,56794.395,i,23.39,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN16297,,
46674.0,,s,56794.395,Z,21.7,,magnitude,AB,n,y,,,,,,,1.0,n,,RATIR,GCN16297,,
54018.0,,s,56794.479999999996,6GHz,0.024,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN16295,,
