time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
824.461,,s,I,20.5,,magnitude,AB,n,y,,,,,,,1.0,n,,OSN 1.5m,GCN19699,,
1724.46,,s,I,21.5,,magnitude,AB,n,y,,,,,,,1.0,n,,OSN 1.5m,GCN19699,,
47804.5,,s,15GHz,0.15,,mJy,,n,y,,,,,,,1.0,n,,AMI Large Array,GCN19811,,
324284.0,,s,15GHz,0.213,,mJy,,n,y,,,,,,,1.0,n,,AMI Large Array,GCN19811,,
669884.0,,s,15GHz,0.132,,mJy,,n,y,,,,,,,1.0,n,,AMI Large Array,GCN19811,,
