time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
96923.84,,s,57642.843831018516,I,19.3,,magnitude,AB,n,n,,,,,,,1.0,n,,OSN 1.5m,GCN19907,,
97344.84,,s,57642.848703703705,r,19.65,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/AlFOSC,GCN19908,,
160982.84,,s,57643.58525462963,R,19.92,0.05,magnitude,,n,n,,,,,,,1.0,n,,AZT-33IK,GCN19919,,
165018.84,,s,57643.63196759259,R,19.96,0.08,magnitude,,n,n,,,,,,,1.0,n,,Zeiss-1000,GCN19935,,
166576.84,,s,57643.649999999994,15GHz,0.791,0.055,mJy,,n,n,,,,,,,1.0,n,,AMI Large Array,GCN19937,,
231944.84,,s,57644.40657407407,w,20.61,0.14,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN19923,,
255568.84,,s,57644.68,15GHz,1.151,0.082,mJy,,n,n,,,,,,,1.0,n,,AMI Large Array,GCN19937,,
292831.84,,s,57645.11128472222,w,20.95,0.14,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN19923,,
336056.84,,s,57645.61157407407,R,21.4,0.14,magnitude,,n,n,,,,,,,1.0,n,,AZT-22/SNUCAM,GCN19925,,
423509.84,,s,57646.62376157407,R,21.7,0.3,magnitude,,n,n,,,,,,,1.0,n,,Zeiss-1000,GCN19935,,
427504.84,,s,57646.67,15GHz,0.84,0.146,mJy,,n,n,,,,,,,1.0,n,,AMI Large Array,GCN19937,,
860368.84,,s,57651.68,15GHz,0.462,0.039,mJy,,n,n,,,,,,,1.0,n,,AMI Large Array,GCN19937,,
1424560.84,,s,57658.21,1.39GHz,0.185,0.069,mJy,,n,n,,,,,,,1.0,n,,GMRT,GCN19966,,
