time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
124380.0,,s,V,23.0,,mag,,n,y,,,,,,,1.0,n,,2.1m Otto Struve/McDonald,GCN1373,
137729.0,,s,R,19.0,,mag,,n,y,,,,,,,1.0,n,,Wise 1m + FOSC,GCN1357,
146160.0,,s,R,22.0,,mag,,n,y,,,,,,,1.0,n,,IC AMER 2m Terskol,GCN1367,
149280.0,,s,R,20.0,,mag,,n,y,,,,,,,1.0,n,,Danish 0.5m Brorfelde Schmidt,GCN1359,
153180.0,,s,R,21.0,,mag,,n,y,,,,,,,1.0,n,,Danish 0.5m Brorfelde Schmidt,GCN1359,
154020.0,,s,I,21.0,0.5,mag,,n,y,,,,,,,1.0,n,,Tautenburg Schmidt + prime-focus CCD,GCN1364,
154020.0,,s,I,20.0,0.5,mag,,n,y,,,,,,,1.0,n,,Tautenburg Schmidt + prime-focus CCD,GCN1353,
157080.0,,s,R,20.0,,mag,,n,y,,,,,,,1.0,n,,Danish 0.5m Brorfelde Schmidt,GCN1359,
162180.0,,s,I,20.0,,mag,,n,y,,,,,,,1.0,n,,SARA 0.9m (KPNO),GCN1361,
175140.0,,s,R,24.0,,mag,,n,y,,,,,,,1.0,n,,Palomar 200-inch/LFC,GCN1368,
175260.0,,s,R,23.75,0.25,mag,,n,y,,,,,,,1.0,n,,WIYN 3.5m + Mini-Mosaic,GCN1362,
175980.0,,s,R,21.5,,mag,,n,y,,,,,,,1.0,n,,4Shooter/FLWO 1.2m,GCN1365,
251640.0,,s,R,22.0,,mag,,n,y,,,,,,,1.0,n,,IC AMER 2m Terskol,GCN1370,
262680.0,,s,R,21.5,,mag,,n,y,,,,,,,1.0,n,,4Shooter/FLWO 1.2m,GCN1365,
