time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
199.0,,s,60763.52125,R,18.5,,magnitude,,n,y,,,,,,,1.0,n,,GWAC-F50A 50cm,GCN39926,,
1499.0,,s,60763.5362962963,i,19.8,,magnitude,,n,y,,,,,,,1.0,n,,SVOM/C-GFT,GCN39935,,
3706.0,,s,60763.561840277776,Mephisto-i,20.68,,magnitude,AB,n,y,,,,,,,1.0,n,,Mephisto 1.6m,GCN39929,,
3707.0,,s,60763.56185185185,Mephisto-g,20.58,,magnitude,AB,n,y,,,,,,,1.0,n,,Mephisto 1.6m,GCN39929,,
3708.0,,s,60763.56186342592,Mephisto-u,19.93,,magnitude,AB,n,y,,,,,,,1.0,n,,Mephisto 1.6m,GCN39929,,
4573.0,,s,60763.571875,Mephisto-r,20.55,,magnitude,AB,n,y,,,,,,,1.0,n,,Mephisto 1.6m,GCN39929,,
4573.0,,s,60763.571875,Mephisto-z,19.65,,magnitude,AB,n,y,,,,,,,1.0,n,,Mephisto 1.6m,GCN39929,,
4574.0,,s,60763.57188657407,Mephisto-v,19.76,,magnitude,AB,n,y,,,,,,,1.0,n,,Mephisto 1.6m,GCN39929,,
13319.0,,s,60763.67310185185,VT-R,23.1,,magnitude,AB,n,y,,,,,,,1.0,n,,SVOM/VT,GCN39931,,
47178.0,,s,60764.064988425926,z,22.5,,magnitude,,n,y,,,,,,,1.0,n,,CAHA 2.2m/CAFOS,GCN39983,,
59383.0,,s,60764.206249999996,i,23.73,,magnitude,AB,n,y,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN39945,,
