time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,R,18.4,,magnitude,,n,y,,,,,,,1.0,n,,Osaka University telescope,GCN2819,,
4920.0,,s,R,18.7,,magnitude,,n,y,,,,,,,1.0,n,,Osaka University telescope,GCN2819,,
16800.0,,s,G,18.2,,magnitude,,n,y,,,,,,,1.0,n,,Osaka University 14-inch,GCN2819,,
19230.0,,s,G,18.1,,magnitude,,n,y,,,,,,,1.0,n,,University of Miyazaki 30-cm telescope,GCN2820,,
22260.0,,s,R,18.5,,magnitude,,n,y,,,,,,,1.0,n,,Tokyo Tech-OAO 50cm,GCN2818,,
22260.0,,s,I,18.0,,magnitude,,n,y,,,,,,,1.0,n,,Tokyo Tech-OAO 50cm,GCN2818,,
22260.0,,s,V,17.4,,magnitude,,n,y,,,,,,,1.0,n,,Tokyo Tech-OAO 50cm,GCN2818,,
