time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
30112137.0,,s,59979.520104166666,r,19.34,,magnitude,,n,y,,,,,,,1.0,n,,ZTF,GCN31619,,
30196809.0,,s,59980.50010416667,r,16.59,0.01,magnitude,,n,n,,,,,,,1.0,n,,ZTF,GCN31619,,
30396632.0,,s,59982.81287037037,R,19.19,0.03,magnitude,,n,n,,,,,,,1.0,n,,AZT-33IK,GCN31643,,
30397470.0,,s,59982.82256944444,r,19.2,0.03,magnitude,AB,n,n,,,,,,,1.0,n,,AZT-20,GCN31628,,
30405479.0,,s,59982.9152662037,r,19.45,0.02,magnitude,AB,n,n,,,,,,,1.0,n,,AZT-20,GCN31628,,
30421320.0,,s,59983.09861111111,R,19.8,0.13,magnitude,,n,n,,,,,,,1.0,n,,1.5m OSN,GCN31639,,
30483066.0,,s,59983.813263888886,R,19.34,0.03,magnitude,,n,n,,,,,,,1.0,n,,AZT-33IK,GCN31643,,
30861720.0,,s,59988.19583333333,15.5GHz,0.49,0.03,mJy,,n,n,,,,,,,1.0,n,,AMI-LA,GCN31720,,
