time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
2108.17,0.0,s,V,18.11,0.02,mag,Vega,y,n,0.0670483960571564,18.020951603942844,0.02,0.22472200825526456,0.004139532370210057,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0504359,
2141.4,0.0,s,R,17.799,0.04,mag,Vega,y,n,0.050485008605652165,17.924514991394346,0.04,0.2455954136525384,0.00904806941414466,mJy,1.0,n,KISO(1.05m),2kCCD,Dainotti2024;astro-ph0612623,
2453.77,0.0,s,V,18.2,0.04,mag,Vega,y,n,0.0670483960571564,18.110951603942844,0.04,0.20684527626207108,0.007620461594836481,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0504359,
2562.4,0.0,s,R,17.988,0.063,mag,Vega,y,n,0.050485008605652165,18.113514991394347,0.063,0.20635749741288556,0.011973923573735785,mJy,1.0,n,KISO(1.05m),2kCCD,Dainotti2024;astro-ph0612623,
2885.77,0.0,s,V,18.29,0.02,mag,Vega,y,n,0.0670483960571564,18.200951603942844,0.02,0.19039064595458993,0.0035071253057643676,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0504359,
2984.4,0.0,s,R,18.152,0.08,mag,Vega,y,n,0.050485008605652165,18.277514991394348,0.08,0.17742722181911888,0.013073320833665634,mJy,1.0,n,KISO(1.05m),2kCCD,Dainotti2024;astro-ph0612623,
3149.72,0.0,s,R,17.1,0.4,mag,Vega,y,n,0.050485008605652165,17.22551499139435,0.4,0.46754159313623356,0.17224868843362862,mJy,1.0,n,ROTSE-IIIa(0.45m),CCD,Dainotti2024;2776,
3231.37,0.0,s,V,18.38,0.03,mag,Vega,y,n,0.0670483960571564,18.290951603942844,0.03,0.17524498853471174,0.004842197978663276,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0504359,
3445.4,0.0,s,B,18.9,0.055,mag,Vega,y,n,0.08649865844190341,18.668501341558095,0.055,0.12377294152582574,0.006269950061614581,mJy,1.0,n,KISO(1.05m),2kCCD,Dainotti2024;astro-ph0612623,
3663.37,0.0,s,V,18.48,0.03,mag,Vega,y,n,0.0670483960571564,18.390951603942845,0.03,0.15982532908645924,0.004416137042848185,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0504359,
3856.4,0.0,s,B,18.965,0.058,mag,Vega,y,n,0.08649865844190341,18.733501341558096,0.058,0.11658044595420505,0.0062277244101390135,mJy,1.0,n,KISO(1.05m),2kCCD,Dainotti2024;astro-ph0612623,
4286.4,0.0,s,B,18.89,0.07,mag,Vega,y,n,0.08649865844190341,18.658501341558097,0.07,0.12491819845314021,0.008053773884852433,mJy,1.0,n,KISO(1.05m),2kCCD,Dainotti2024;astro-ph0612623,
5186.6,0.0,s,R,18.1,0.4,mag,Vega,y,n,0.050485008605652165,18.22551499139435,0.4,0.18613166075954019,0.06857343798386273,mJy,1.0,n,ROTSE-IIIa(0.45m),CCD,Dainotti2024;2776,
5996.17,0.0,s,B,19.18,0.07,mag,Vega,y,n,0.08649865844190341,18.948501341558096,0.07,0.09563694887719117,0.006165941959073513,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0504359,
6341.77,0.0,s,B,19.24,0.06,mag,Vega,y,n,0.08649865844190341,19.008501341558095,0.06,0.09049523502723884,0.005000951499857107,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0504359,
6687.37,0.0,s,B,19.29,0.07,mag,Vega,y,n,0.08649865844190341,19.058501341558095,0.07,0.08642227852128036,0.005571850206319031,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0504359,
7119.37,0.0,s,V,18.99,0.03,mag,Vega,y,n,0.0670483960571564,18.900951603942843,0.03,0.09991843135874193,0.0027608482867438554,mJy,1.0,n,1m,CCD,Dainotti2024;astro-ph0504359,
7983.37,0.0,s,H,17.16,0.07,mag,Vega,y,n,0.011683552882662124,18.52731644711734,0.07,0.1409612265637617,0.009088106131324472,mJy,1.0,n,ANU(2.3m),CCD,Dainotti2024;astro-ph0504359,
8142.4,0.0,s,R,18.97,0.23,mag,Vega,y,n,0.050485008605652165,19.095514991394346,0.23,0.08352572468644154,0.017693908146096306,mJy,1.0,n,GWAC-F60A,FFoV,Dainotti2024;astro-ph0612623,
8588.17,0.0,s,H,17.12,0.06,mag,Vega,y,n,0.011683552882662124,18.48731644711734,0.06,0.14625127808846333,0.008082144306187736,mJy,1.0,n,ANU(2.3m),CCD,Dainotti2024;astro-ph0504359,
8593.4,0.0,s,V,19.141,0.117,mag,Vega,y,n,0.0670483960571564,19.051951603942843,0.117,0.08694519930177072,0.009369300087559788,mJy,1.0,n,KISO(1.05m),2kCCD,Dainotti2024;astro-ph0612623,
9279.37,0.0,s,H,17.19,0.06,mag,Vega,y,n,0.011683552882662124,18.55731644711734,0.06,0.13711964180009484,0.007577511435973959,mJy,1.0,n,ANU(2.3m),CCD,Dainotti2024;astro-ph0504359,
9437.4,0.0,s,V,19.316,0.145,mag,Vega,y,n,0.0670483960571564,19.226951603942844,0.145,0.07400236636482371,0.009883011246999768,mJy,1.0,n,KISO(1.05m),2kCCD,Dainotti2024;astro-ph0612623,
9884.17,0.0,s,H,17.47,0.06,mag,Vega,y,n,0.011683552882662124,18.837316447117338,0.06,0.10594968505421058,0.005854995969917744,mJy,1.0,n,ANU(2.3m),CCD,Dainotti2024;astro-ph0504359,
10303.0,0.0,s,B,19.696,0.074,mag,Vega,y,n,0.08649865844190341,19.464501341558098,0.074,0.05946011054545585,0.004052594139424443,mJy,1.0,n,KISO(1.05m),2kCCD,Dainotti2024;astro-ph0612623,
10575.37,0.0,s,H,17.43,0.07,mag,Vega,y,n,0.011683552882662124,18.79731644711734,0.07,0.10992580889071249,0.007087178808837875,mJy,1.0,n,ANU(2.3m),CCD,Dainotti2024;astro-ph0504359,
10746.0,0.0,s,R,18.89,0.24,mag,Vega,y,n,0.050485008605652165,19.015514991394348,0.24,0.08991253706817706,0.01987500168254007,mJy,1.0,n,GWAC-F60A,FFoV,Dainotti2024;astro-ph0612623,
12741.37,0.0,s,R,18.7,0.09,mag,Vega,y,n,0.050485008605652165,18.825514991394346,0.09,0.10710759120393115,0.008878476342696194,mJy,1.0,n,AZT-22(1.5m),SITe2k,Dainotti2024;2775,
12743.0,0.0,s,R,19.211,0.067,mag,Vega,y,n,0.050485008605652165,19.336514991394345,0.067,0.06689909648067355,0.0041282951094033385,mJy,1.0,n,AZT-22(1.5m),SITe2k,Dainotti2024;astro-ph0612623,
12774.24,0.0,s,Rc,19.23,0.05,mag,Vega,y,n,0.05356909894658074,19.352430901053417,0.05,0.065925569248621,0.003035984659980428,mJy,1.0,n,SMARTS(1.3m),ANDICAM,Dainotti2024;Kann2010,
13067.0,0.0,s,R,19.231,0.075,mag,Vega,y,n,0.050485008605652165,19.35651499139435,0.075,0.06567805035979647,0.004536878990861387,mJy,1.0,n,AZT-22(1.5m),SITe2k,Dainotti2024;astro-ph0612623,
13098.24,0.0,s,Rc,19.23,0.05,mag,Vega,y,n,0.05356909894658074,19.352430901053417,0.05,0.065925569248621,0.003035984659980428,mJy,1.0,n,SMARTS(1.3m),ANDICAM,Dainotti2024;Kann2010,
13322.02,0.0,s,Ic,18.89,0.07,mag,Vega,y,n,0.0342129134122039,19.272787086587797,0.07,0.070943304577305,0.0045738838758882855,mJy,1.0,n,SMARTS(1.3m),ANDICAM,Dainotti2024;Kann2010,
13651.0,0.0,s,V,19.564,0.057,mag,Vega,y,n,0.0670483960571564,19.474951603942845,0.057,0.05889054958844971,0.003091691436493474,mJy,1.0,n,AZT-22(1.5m),SITe2k,Dainotti2024;astro-ph0612623,
13652.06,0.0,s,V,19.78,0.04,mag,Vega,y,n,0.0670483960571564,19.690951603942846,0.04,0.04826647775384704,0.001778202754677391,mJy,1.0,n,SMARTS(1.3m),ANDICAM,Dainotti2024;Kann2010,
14003.71,0.0,s,B,19.93,0.03,mag,Vega,y,n,0.08649865844190341,19.698501341558096,0.03,0.04793201784031222,0.001324410597074731,mJy,1.0,n,SMARTS(1.3m),ANDICAM,Dainotti2024;Kann2010,
14153.0,0.0,s,B,19.997,0.074,mag,Vega,y,n,0.08649865844190341,19.765501341558096,0.074,0.04506358225577233,0.0030713768890759502,mJy,1.0,n,AZT-22(1.5m),SITe2k,Dainotti2024;astro-ph0612623,
14328.0,0.0,s,V,19.677,0.078,mag,Vega,y,n,0.0670483960571564,19.587951603942845,0.078,0.053069574716118624,0.003812553002945496,mJy,1.0,n,AZT-22(1.5m),SITe2k,Dainotti2024;astro-ph0612623,
