time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
702.0,0.0,s,55271.10743055556,R,20.5,0.0,magnitude,Vega,y,y,0.0674330541844591,20.60856694581554,,0.020730008042599894,,mJy,1.0,n,1.23m,DLR-MKIII-CCD,Dainotti2024;10487,,
2293.056,0.0,s,55271.12584555556,R,20.76,0.07,magnitude,Vega,y,n,0.0674330541844591,20.86856694581554,0.07,0.01631546555027374,0.00105189693731691,mJy,1.0,n,1.23m,DLR-MKIII-CCD,Dainotti2024;https://www.astroscu.unam.mx/rmaa/RMxAC..42/PDF/RMxAC..42_rsanchez.pdf,,
2325.0,0.0,s,55271.12621527778,R,20.0,0.0,magnitude,Vega,y,y,0.0674330541844591,20.10856694581554,,0.03285484862638065,,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;10504,,
3275.0,0.0,s,55271.13721064815,uvot-white,19.6,0.0,magnitude,Vega,y,y,0.15038883515455304,20.249611164845447,,0.02885238927085595,,mJy,1.0,n,Swift,UVOT,Dainotti2024;10486,,
3626.207,458.367,s,55271.14127554398,10keV,5.09774002189382e-08,1.34193506972525e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
3823.2,0.0,s,55271.14355555556,R,21.23,0.07,magnitude,Vega,y,n,0.0674330541844591,21.33856694581554,0.07,0.010582772755277635,0.0006822965740876827,mJy,1.0,n,1.23m,DLR-MKIII-CCD,Dainotti2024;https://www.astroscu.unam.mx/rmaa/RMxAC..42/PDF/RMxAC..42_rsanchez.pdf,,
4509.762,425.189,s,55271.15150187501,10keV,6.18418797343226e-08,1.61665868545972e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5193.717,553.19,s,55271.159418020834,10keV,4.35862069223344e-08,1.11297270832957e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
6579.36,0.0,s,55271.17545555556,R,21.35,0.08,magnitude,Vega,y,n,0.0674330541844591,21.45856694581554,0.08,0.009475441846893749,0.0006981763566780646,mJy,1.0,n,1.23m,DLR-MKIII-CCD,Dainotti2024;https://www.astroscu.unam.mx/rmaa/RMxAC..42/PDF/RMxAC..42_rsanchez.pdf,,
7947.936,0.0,s,55271.19129555556,r,22.43,0.07,magnitude,AB,y,n,0.077823761711222,22.352176238288777,0.07,0.004160597977252731,0.00026824366465017294,mJy,1.0,n,GTC(10.4m),OSIRIS,Dainotti2024;https://www.astroscu.unam.mx/rmaa/RMxAC..42/PDF/RMxAC..42_rsanchez.pdf,,
8620.128,0.0,s,55271.19907555556,r,22.49,0.06,magnitude,AB,y,n,0.077823761711222,22.412176238288776,0.06,0.003936912419579893,0.00021756182039394677,mJy,1.0,n,GTC(10.4m),OSIRIS,Dainotti2024;https://www.astroscu.unam.mx/rmaa/RMxAC..42/PDF/RMxAC..42_rsanchez.pdf,,
9458.163,478.285,s,55271.20877503473,10keV,1.49100820840298e-08,3.94625224666742e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
10614.193,910.61,s,55271.22215501158,10keV,1.01261773014666e-08,2.22005397003923e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
