time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
193.046,,s,w,19.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN27428,,
227.046,,s,R,17.6,,magnitude,,n,y,,,,,,,1.0,n,,AROMA-N 14-inch,GCN27445,,
451.046,,s,Rc,18.6,,magnitude,AB,n,y,,,,,,,1.0,n,,MITSuME 50cm Akeno,GCN27429,,
451.046,,s,Ic,17.6,,magnitude,AB,n,y,,,,,,,1.0,n,,MITSuME 50cm Akeno,GCN27429,,
451.046,,s,g,18.9,,magnitude,AB,n,y,,,,,,,1.0,n,,MITSuME 50cm Akeno,GCN27429,,
3409.05,,s,R,21.3,,magnitude,,n,y,,,,,,,1.0,n,,Zeiss-1000 1-m,GCN27440,,
16516.0,,s,r,21.7,,magnitude,AB,n,y,,,,,,,1.0,n,,Konkoly RC80 0.8m,GCN27433,,
23860.0,,s,r,23.0,,magnitude,,n,y,,,,,,,1.0,n,,NOT/ALFOSC,GCN27432,,
