time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
-455.095,,s,59059.812847227084,w,20.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN28177,,
-297.095,,s,59059.814675930786,uvot-u,18.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN28177,,
-41.0954,,s,59059.81763888912,uvot-b,18.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN28177,,
32.9046,,s,59059.8184953706,uvot-v,17.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN28177,,
57.9046,,s,59059.818784722454,uvot-uvm2,17.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN28177,,
81.9046,,s,59059.81906250023,uvot-uvw1,18.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN28177,,
302.905,,s,59059.82162037523,uvot-u,19.2,,magnitude,,n,y,,,,,,,1.0,n,,UVOT,GCN28165,,
758.905,,s,59059.82689815301,uvot-uvw2,17.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN28177,,
8024.9,,s,59059.91099531736,z,22.0,,magnitude,AB,n,y,,,,,,,1.0,n,,NOT/ALFOSC,GCN28169,,
8024.9,,s,59059.91099531736,r,22.5,,magnitude,AB,n,y,,,,,,,1.0,n,,NOT/ALFOSC,GCN28169,,
8399.9,,s,59059.91533559514,z,22.1,0.3,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/ALFOSC,GCN28178,,
10222.9,,s,59059.93643513218,J,19.6,,magnitude,Vega,n,y,,,,,,,1.0,n,,TNG/NICS,GCN28170,,
72779.9,,s,59060.66047448403,r,20.2,,magnitude,,n,y,,,,,,,1.0,n,,NEXT-0.6m,GCN28180,,
102508.0,,s,59061.00454971551,6GHz,0.023,,mJy,,n,y,,,,,,,1.0,n,,VLA,GCN28181,,
1584840.0,,s,59078.16117008588,i,21.8,,magnitude,AB,n,y,,,,,,,1.0,n,,LDT/LMI (Lowell Discovery Telescope),GCN28270,,
