time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
114.805,,s,55944.70990740741,w,19.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12852,,
115.805,,s,55944.70991898148,w,20.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12862,,
115.805,,s,55944.70991898148,w,21.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12862,,
118.324,2.546,s,55944.70994813657,10keV,2.43490611069318e-06,4.59297231953229e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
123.237,2.876,s,55944.710005,10keV,1.87913393174897e-06,3.92045044230492e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
129.031,3.167,s,55944.71007206019,10keV,1.96315440619631e-06,3.70310435090497e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
147.921,11.292,s,55944.71029069444,10keV,1.03111985747648e-06,2.26175357695772e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
177.096,17.884,s,55944.710628368055,10keV,8.4472881105385e-07,1.80808972300805e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
250.986,56.671,s,55944.711483576386,10keV,3.56271959143185e-07,8.05370975062722e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
327.805,,s,55944.712372685186,uvot-u,19.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12862,,
327.805,,s,55944.712372685186,uvot-u,20.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12862,,
407.438,110.323,s,55944.71329436343,10keV,1.05382244508439e-07,2.39603540708723e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
566.598,66.39,s,55944.715136493054,10keV,8.0416609307796e-08,1.8144166329189e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
582.805,,s,55944.71532407407,uvot-b,20.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12862,,
632.805,,s,55944.71590277778,uvot-uvw2,19.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12862,,
656.805,,s,55944.71618055556,uvot-v,19.1,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12862,,
681.805,,s,55944.716469907406,uvot-uvm2,19.9,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12862,,
682.058,71.389,s,55944.71647283565,10keV,6.1930607998269e-08,1.4052559820002e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
707.805,,s,55944.716770833336,uvot-uvw1,19.0,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN12862,,
789.895,51.308,s,55944.71772094908,10keV,9.22194759970605e-08,2.02752319900547e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
891.496,55.014,s,55944.718896886574,10keV,7.81818589367418e-08,1.76790653375795e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1015.473,68.963,s,55944.720331805554,10keV,1.07534597301281e-07,2.43932017466453e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1149.109,80.727,s,55944.72187851852,10keV,1.15352625939844e-07,2.53041558685756e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1301.353,71.517,s,55944.72364060185,10keV,1.47974516822313e-07,3.32705410389611e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1447.587,123.241,s,55944.725333125,10keV,1.30778033265671e-07,2.48509956348038e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
2093.805,,s,55944.7328125,R,18.9,,magnitude,,n,y,,,,,,,1.0,n,,Faulkes Telescope South,GCN12856,,
2351.805,,s,55944.73579861111,i,19.1,,magnitude,,n,y,,,,,,,1.0,n,,Faulkes Telescope South,GCN12856,,
