time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
60566.4,0.0,s,R,19.07,0.04,mag,Vega,y,n,0.4609089250129475,18.78509107498705,0.04,0.1111705665474224,0.004095675028988758,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
60812.63999999999,0.0,s,R,19.096,0.015,mag,Vega,y,n,0.4609089250129475,18.81109107498705,0.015,0.10854000041852412,0.0014995355217435667,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
61244.64,0.0,s,R,19.115,0.015,mag,Vega,y,n,0.4609089250129475,18.83009107498705,0.015,0.10665711175158117,0.001473522453485945,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
61685.27999999999,0.0,s,V,19.517,0.02,mag,Vega,y,n,0.6121263520411971,18.882873647958803,0.02,0.10159604218429116,0.0018714682579259445,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
62134.56,0.0,s,R,19.133,0.014,mag,Vega,y,n,0.4609089250129475,18.84809107498705,0.014,0.10490346151716656,0.0013526752214802528,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
62553.6,0.0,s,R,19.2,0.04,mag,Vega,y,n,0.4609089250129475,18.91509107498705,0.04,0.0986256364742121,0.00363350272532113,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
62825.76,0.0,s,I,18.64,0.018,mag,Vega,y,n,0.3220175146374626,18.73498248536254,0.018,0.11642151722034416,0.0019301072403982611,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
63283.68000000001,0.0,s,R,19.125,0.017,mag,Vega,y,n,0.4609089250129475,18.84009107498705,0.017,0.10567927347346431,0.0016546815342213925,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
63732.96000000001,0.0,s,R,19.169,0.015,mag,Vega,y,n,0.4609089250129475,18.88409107498705,0.015,0.1014821872265462,0.0014020282290736564,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
64234.08,0.0,s,V,19.559,0.022,mag,Vega,y,n,0.6121263520411971,18.924873647958805,0.022,0.09774100263205998,0.001980501385586883,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
64683.36,0.0,s,R,19.168,0.015,mag,Vega,y,n,0.4609089250129475,18.88309107498705,0.015,0.10157569883222643,0.0014033201396492236,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
65383.2,0.0,s,I,18.757,0.024,mag,Vega,y,n,0.3220175146374626,18.85198248536254,0.024,0.10452814776171769,0.0023105755664103366,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
65750.4,0.0,s,B,17.95,0.05,mag,Vega,y,n,0.7896998490965157,17.015300150903485,0.05,0.5674220239948656,0.02613074987774175,mJy,1.0,y,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
65823.84000000001,0.0,s,R,19.17,0.013,mag,Vega,y,n,0.4609089250129475,18.885091074987052,0.013,0.10138876170858652,0.0012139725067980475,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
66264.48,0.0,s,V,19.648,0.019,mag,Vega,y,n,0.6121263520411971,19.013873647958803,0.019,0.09004856362496323,0.001575818049887583,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
66482.4,0.0,s,R,19.1,0.02,mag,Vega,y,n,0.4609089250129475,18.815091074987052,0.02,0.10814085997471738,0.001992028256970726,mJy,1.0,n,ANTU-VLT-UT1(8.2m),FORS1,Dainotti2024;astro-ph9906409,
66713.76000000001,0.0,s,R,19.2,0.016,mag,Vega,y,n,0.4609089250129475,18.91509107498705,0.016,0.0986256364742121,0.001453401090128452,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
67404.96,0.0,s,I,18.753,0.017,mag,Vega,y,n,0.3220175146374626,18.84798248536254,0.017,0.10491395393431205,0.0016426984833582347,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
67737.6,0.0,s,B,18.84,0.06,mag,Vega,y,n,0.7896998490965157,17.905300150903486,0.06,0.24998053233167034,0.013814434734854886,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
67845.6,0.0,s,R,19.226,0.021,mag,Vega,y,n,0.4609089250129475,18.94109107498705,0.021,0.09629191391789656,0.0018624507347310018,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
68286.23999999999,0.0,s,V,19.637,0.021,mag,Vega,y,n,0.6121263520411971,19.002873647958804,0.021,0.0909655164911043,0.0017594290748909349,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
68718.24,0.0,s,R,19.259,0.018,mag,Vega,y,n,0.4609089250129475,18.97409107498705,0.018,0.09340923577324949,0.0015485955396440428,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
69400.79999999999,0.0,s,I,18.804,0.024,mag,Vega,y,n,0.3220175146374626,18.898982485362538,0.024,0.1000998103744331,0.002212687979325124,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
69841.44,0.0,s,R,19.25,0.019,mag,Vega,y,n,0.4609089250129475,18.96509107498705,0.019,0.09418675162451777,0.00164823487788592,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
69984.0,0.0,s,B,18.9,0.06,mag,Vega,y,n,0.7896998490965157,17.965300150903484,0.06,0.23654086931022958,0.013071731509382097,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
70282.08,0.0,s,V,19.703,0.02,mag,Vega,y,n,0.6121263520411971,19.068873647958803,0.02,0.08560059624375266,0.001576821254898136,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
70740.0,0.0,s,R,19.256,0.019,mag,Vega,y,n,0.4609089250129475,18.97109107498705,0.019,0.09366769193580428,0.0016391515167137156,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
71193.6,0.0,s,R,19.24,0.04,mag,Vega,y,n,0.4609089250129475,18.95509107498705,0.04,0.0950582509072325,0.0035020753840813,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
71422.56,0.0,s,I,18.834,0.021,mag,Vega,y,n,0.3220175146374626,18.92898248536254,0.021,0.09737181264233036,0.0018833378278515281,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
71863.2,0.0,s,R,19.287,0.021,mag,Vega,y,n,0.4609089250129475,19.00209107498705,0.021,0.09103110591828663,0.0017606976868841547,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
72303.84,0.0,s,V,19.707,0.025,mag,Vega,y,n,0.6121263520411971,19.072873647958804,0.025,0.0852858122024491,0.00196377839821249,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
72316.8,0.0,s,B,18.98,0.06,mag,Vega,y,n,0.7896998490965157,18.045300150903486,0.06,0.21973851668890865,0.012143199189228106,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
73314.72,0.0,s,R,19.326,0.019,mag,Vega,y,n,0.4609089250129475,19.04109107498705,0.019,0.08781926923544765,0.00153680618566571,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
74213.28,0.0,s,I,18.862,0.021,mag,Vega,y,n,0.3220175146374626,18.956982485362538,0.021,0.09489279851958672,0.0018353894437509782,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
74688.48,0.0,s,R,19.357,0.015,mag,Vega,y,n,0.4609089250129475,19.07209107498705,0.015,0.0853473063574311,0.0011791166120749008,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
75828.96,0.0,s,B,20.345,0.018,mag,Vega,y,n,0.7896998490965157,19.410300150903485,0.018,0.06250376645298963,0.0010362257344125737,mJy,1.0,y,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
76321.43999999999,0.0,s,V,19.856,0.026,mag,Vega,y,n,0.6121263520411971,19.221873647958805,0.026,0.07434928386353795,0.0017804337480692384,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
76770.72,0.0,s,R,19.417,0.021,mag,Vega,y,n,0.4609089250129475,19.132091074987052,0.021,0.08075879289787213,0.001562013538300604,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
77414.4,0.0,s,B,19.23,0.06,mag,Vega,y,n,0.7896998490965157,18.295300150903486,0.06,0.17454450806243302,0.009645685975884895,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
77513.76000000001,0.0,s,I,18.935,0.02,mag,Vega,y,n,0.3220175146374626,19.029982485362538,0.02,0.08872239458893645,0.0016343269055617655,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
78213.59999999999,0.0,s,R,19.389,0.022,mag,Vega,y,n,0.4609089250129475,19.10409107498705,0.022,0.08286856509610974,0.0016791449194793588,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
78624.0,0.0,s,R,19.35,0.05,mag,Vega,y,n,0.4609089250129475,19.065091074987052,0.05,0.08589933840528287,0.003955810722201105,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
78662.88,0.0,s,V,19.844,0.023,mag,Vega,y,n,0.6121263520411971,19.209873647958805,0.023,0.07517558038845097,0.0015925031709885294,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
79457.76,0.0,s,B,20.422,0.021,mag,Vega,y,n,0.7896998490965157,19.487300150903486,0.021,0.05822455641684524,0.0011261627634735968,mJy,1.0,y,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
79660.8,0.0,s,B,19.39,0.06,mag,Vega,y,n,0.7896998490965157,18.455300150903486,0.06,0.15062816608841867,0.008324020075685378,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
80148.96,0.0,s,I,19.021,0.025,mag,Vega,y,n,0.3220175146374626,19.11598248536254,0.025,0.08196590809590225,0.001887334781153445,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
80580.96,0.0,s,R,19.423,0.02,mag,Vega,y,n,0.4609089250129475,19.13809107498705,0.02,0.08031373419078834,0.0014794336568831638,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
81030.24,0.0,s,V,19.901,0.034,mag,Vega,y,n,0.6121263520411971,19.266873647958803,0.034,0.07133074989143572,0.0022337336506606494,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
81825.12,0.0,s,I,19.012,0.025,mag,Vega,y,n,0.3220175146374626,19.10698248536254,0.025,0.08264817245959805,0.0019030444986867152,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
82080.0,0.0,s,B,20.11,0.06,mag,Vega,y,n,0.7896998490965157,19.175300150903485,0.06,0.07760794584957176,0.004288773581066713,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
82326.24,0.0,s,R,19.447,0.02,mag,Vega,y,n,0.4609089250129475,19.16209107498705,0.02,0.07855789158698424,0.0014470898408418583,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
82818.72,0.0,s,V,19.866,0.029,mag,Vega,y,n,0.6121263520411971,19.231873647958803,0.029,0.07366764553189384,0.0019676618602774147,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
83203.2,0.0,s,R,19.4,0.06,mag,Vega,y,n,0.4609089250129475,19.11509107498705,0.06,0.08203323132119177,0.0045333238936874016,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
83613.59999999999,0.0,s,I,19.051,0.026,mag,Vega,y,n,0.3220175146374626,19.145982485362538,0.026,0.07973210954464685,0.0019093356554529101,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
84114.72,0.0,s,R,19.535,0.019,mag,Vega,y,n,0.4609089250129475,19.25009107498705,0.019,0.07244189774613091,0.001267707617324144,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
84615.84,0.0,s,V,19.929,0.032,mag,Vega,y,n,0.6121263520411971,19.294873647958802,0.032,0.06951472190994686,0.0020488135988924188,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
85402.08,0.0,s,I,19.06,0.035,mag,Vega,y,n,0.3220175146374626,19.154982485362538,0.035,0.07907391741086199,0.0025490419286485046,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
85824.5,0.0,s,B,20.47,0.05,mag,Vega,y,n,0.7896998490965157,19.535300150903485,0.05,0.05570654048811956,0.002565380994204267,mJy,1.0,y,Warsaw(1.3m),OGLE-I,Dainotti2024;319,
85894.56,0.0,s,R,19.554,0.02,mag,Vega,y,n,0.4609089250129475,19.26909107498705,0.02,0.0711852179253085,0.0013112801730907834,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
86387.04000000001,0.0,s,V,20.05,0.039,mag,Vega,y,n,0.6121263520411971,19.415873647958804,0.039,0.062183732967077264,0.0022336600502847466,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
86888.16,0.0,s,R,19.501,0.02,mag,Vega,y,n,0.4609089250129475,19.21609107498705,0.02,0.07474632053342518,0.0013768781073313567,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
87492.95999999999,0.0,s,R,19.633,0.026,mag,Vega,y,n,0.4609089250129475,19.34809107498705,0.026,0.06618960950565153,0.0015850349648516263,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
90868.8,0.0,s,I,19.15,0.0,mag,Vega,y,y,0.3220175146374626,19.244982485362538,,0.07278355341767348,,mJy,1.0,n,Warsaw(1.3m),OGLE-I,Dainotti2024;316,
90868.8,0.0,s,V,20.05,0.0,mag,Vega,y,y,0.6121263520411971,19.415873647958804,,0.062183732967077264,,mJy,1.0,n,Warsaw(1.3m),OGLE-I,Dainotti2024;316,
98323.2,0.0,s,R,19.67,0.07,mag,Vega,y,n,0.4609089250129475,19.385091074987052,0.07,0.06397198384778481,0.004124426218560626,mJy,1.0,n,1.3m,MACHO,Dainotti2024;astro-ph9905306,
98323.2,0.0,s,V,20.11,0.09,mag,Vega,y,n,0.6121263520411971,19.475873647958803,0.09,0.05884055896589566,0.004877474181779106,mJy,1.0,n,1.3m,MACHO,Dainotti2024;astro-ph9905306,
98668.8,0.0,s,V,20.01,0.08,mag,Vega,y,n,0.6121263520411971,19.375873647958805,0.08,0.06451738995498187,0.004753816971175201,mJy,1.0,n,1.3m,MACHO,Dainotti2024;astro-ph9905306,
98668.8,0.0,s,R,19.71,0.06,mag,Vega,y,n,0.4609089250129475,19.42509107498705,0.06,0.06165805473129898,0.0034073500244952005,mJy,1.0,n,1.3m,MACHO,Dainotti2024;astro-ph9905306,
99014.4,0.0,s,R,19.76,0.09,mag,Vega,y,n,0.4609089250129475,19.475091074987052,0.09,0.058882985136894384,0.0048809910170593065,mJy,1.0,n,1.3m,MACHO,Dainotti2024;astro-ph9905306,
99014.4,0.0,s,V,20.06,0.07,mag,Vega,y,n,0.6121263520411971,19.425873647958802,0.07,0.061613629076461736,0.003972377467428309,mJy,1.0,n,1.3m,MACHO,Dainotti2024;astro-ph9905306,
137916.0,0.0,s,V,20.762,0.059,mag,Vega,y,n,0.6121263520411971,20.127873647958804,0.059,0.03227578320959141,0.0017538985998814597,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
138633.12,0.0,s,V,20.769,0.045,mag,Vega,y,n,0.6121263520411971,20.134873647958802,0.045,0.032068362907735924,0.0013291224189853669,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
139307.03999999998,0.0,s,R,20.393,0.032,mag,Vega,y,n,0.4609089250129475,20.10809107498705,0.032,0.032869251840302705,0.0009687583911084559,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
140015.52,0.0,s,R,20.356,0.032,mag,Vega,y,n,0.4609089250129475,20.071091074987052,0.032,0.03400868338285683,0.0010023409585884217,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
141683.04,0.0,s,B,21.325,0.062,mag,Vega,y,n,0.7896998490965157,20.390300150903485,0.062,0.02534581079435968,0.0014473499754025163,mJy,1.0,y,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
142668.0,0.0,s,B,21.446,0.04,mag,Vega,y,n,0.7896998490965157,20.511300150903487,0.04,0.022672853849754135,0.0008352988046412245,mJy,1.0,y,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
143920.80000000002,0.0,s,I,19.931,0.064,mag,Vega,y,n,0.3220175146374626,20.02598248536254,0.064,0.03545138892482205,0.0020897238954042745,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
144460.8,0.0,s,I,19.83,0.1,mag,Vega,y,n,0.3220175146374626,19.924982485362538,0.1,0.038907493607353946,0.0035835125914421735,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905306,
144914.4,0.0,s,I,19.878,0.08,mag,Vega,y,n,0.3220175146374626,19.97298248536254,0.08,0.03722487557332845,0.002742830194678537,mJy,1.0,n,Swope(1m),SITE3,Dainotti2024;astro-ph9905304,
151632.0,0.0,s,B,20.01,0.08,mag,Vega,y,n,0.7896998490965157,19.075300150903487,0.08,0.08509542047151626,0.006270062293112758,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
152755.2,0.0,s,R,20.49,0.08,mag,Vega,y,n,0.4609089250129475,20.20509107498705,0.08,0.03006005832586225,0.002214906950261183,mJy,1.0,n,Yale(1m),Finger-Lakes-Instrument,Dainotti2024;astro-ph9905306,
