time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
203976.0,0.0,s,r,20.7,0.0,mag,AB,y,y,0.34495762788899453,20.355042372111004,,0.02618239075111435,,mJy,1.0,n,VLT-UT3-Melipal,X-SHOOTER,Dainotti2024;28847,
205000.0,0.0,s,uvot-v,19.6,0.0,mag,Vega,y,y,0.4037769120502864,19.186223087949713,,0.07683109339322611,,mJy,1.0,n,Swift,UVOT,Dainotti2024;28858,
205000.0,0.0,s,uvot-b,20.25,0.26,mag,Vega,y,n,0.517048376405496,19.602951623594507,0.26,0.05234143190630846,0.012534142488756594,mJy,1.0,n,Swift,UVOT,Dainotti2024;28858,
245143.0,0.0,s,R,20.36,0.05,mag,AB,y,n,0.298900308868349,20.061099691131652,0.05,0.03432308947485121,0.0015806366834058645,mJy,1.0,n,2.16m,BFOSC,Dainotti2024;28854,
252475.49,0.0,s,R,20.226,0.255,mag,Vega,y,n,0.298900308868349,20.10309969113165,0.255,0.03302070736787604,0.007755364831629783,mJy,1.0,n,AZT-33IK(1.6m),E2V-CCD30-11,Dainotti2024;Alexei,
254107.0,0.0,s,R,20.6,0.0,mag,Vega,y,y,0.298900308868349,20.477099691131652,,0.023398411390343748,,mJy,1.0,n,GMG(2.4m),YFOSC,Dainotti2024;28861,
256812.77,0.0,s,R,20.493,0.121,mag,Vega,y,n,0.298900308868349,20.37009969113165,0.121,0.025821791642738935,0.002877712629530895,mJy,1.0,n,ZTSH(2.6m),FLI-PL4240,Dainotti2024;Alexei,
264822.91,0.0,s,r,20.836,0.063,mag,AB,y,n,0.34495762788899453,20.491042372111004,0.063,0.023099857461381657,0.00134037256350979,mJy,1.0,n,AZT-20,KL400,Dainotti2024;Alexei,
265034.61,0.0,s,r,20.97,0.13,mag,AB,y,n,0.34495762788899453,20.625042372111004,0.13,0.02041781667320471,0.0024447155357667353,mJy,1.0,n,GROWTH-India(0.7m),AndoriKon-XL,Dainotti2024;arXiv2104.06352,
265680.0,0.0,s,R,20.647,0.028,mag,Vega,y,n,0.298900308868349,20.52409969113165,0.028,0.022407137152909373,0.0005778566078315763,mJy,1.0,n,AZT-22(1.5m),SNUCAM,Dainotti2024;Alexei,
319694.61,0.0,s,g,21.13,0.12,mag,AB,y,n,0.47951392009576393,20.650486079904233,0.12,0.019944897876951504,0.002204391577572342,mJy,1.0,n,LCOGT(1m),SINISTRO,Dainotti2024;arXiv2104.06352,
320054.61,0.0,s,r,20.83,0.15,mag,AB,y,n,0.34495762788899453,20.485042372111003,0.15,0.023227865364378222,0.0032090481918054005,mJy,1.0,n,LCOGT(1m),SINISTRO,Dainotti2024;arXiv2104.06352,
320354.61,0.0,s,i,20.56,0.18,mag,AB,y,n,0.2625668411801529,20.297433158819846,0.18,0.027609146765337503,0.004577213503594866,mJy,1.0,n,LCOGT(1m),SINISTRO,Dainotti2024;arXiv2104.06352,
332466.0,0.0,s,R,20.9,0.0,mag,Vega,y,y,0.298900308868349,20.77709969113165,,0.017749510172022226,,mJy,1.0,n,GMG(2.4m),YFOSC,Dainotti2024;28863,
344259.07,0.0,s,R,20.6,0.0,mag,Vega,y,y,0.298900308868349,20.477099691131652,,0.023398411390343748,,mJy,1.0,n,AZT-33IK(1.6m),E2V-CCD30-11,Dainotti2024;Alexei,
346154.61,0.0,s,r,21.06,0.04,mag,AB,y,n,0.34495762788899453,20.715042372111004,0.04,0.018793570612985977,0.0006923807286014797,mJy,1.0,n,GROWTH-India(0.7m),AndoriKon-XL,Dainotti2024;arXiv2104.06352,
362954.61,0.0,s,r,21.23,0.08,mag,AB,y,n,0.34495762788899453,20.885042372111005,0.08,0.016069756647412115,0.0011840634273399394,mJy,1.0,n,Liverpool(2m),IO:O,Dainotti2024;arXiv2104.06352,
401234.61,0.0,s,g,21.2,0.0,mag,AB,y,y,0.47951392009576393,20.720486079904234,,0.01869957848144636,,mJy,1.0,n,LCOGT(1m),SINISTRO,Dainotti2024;arXiv2104.06352,
401594.61,0.0,s,r,20.8,0.0,mag,AB,y,y,0.34495762788899453,20.455042372111006,,0.023878624165268158,,mJy,1.0,n,LCOGT(1m),SINISTRO,Dainotti2024;arXiv2104.06352,
401954.61,0.0,s,i,20.7,0.0,mag,AB,y,y,0.2625668411801529,20.437433158819847,,0.024269061677220188,,mJy,1.0,n,LCOGT(1m),SINISTRO,Dainotti2024;arXiv2104.06352,
419827.1,0.0,s,R,21.499,0.098,mag,Vega,y,n,0.298900308868349,21.37609969113165,0.098,0.010223188590961246,0.0009227586567746355,mJy,1.0,n,AZT-33IK(1.6m),E2V-CCD30-11,Dainotti2024;Alexei,
438048.0,0.0,s,R,21.6,0.1,mag,AB,y,n,0.298900308868349,21.301099691131654,0.1,0.010954343936299803,0.0010089323620501459,mJy,1.0,n,1m,CCD,Dainotti2024;28880,
508599.65,0.0,s,R,21.668,0.19,mag,Vega,y,n,0.298900308868349,21.54509969113165,0.19,0.00874956319918621,0.0015311426482418151,mJy,1.0,n,AZT-33IK(1.6m),E2V-CCD30-11,Dainotti2024;Alexei,
508934.61,0.0,s,r,21.91,0.05,mag,AB,y,n,0.34495762788899453,21.565042372111005,0.05,0.00859031916788908,0.00039559881720084827,mJy,1.0,n,GROWTH-India(0.7m),AndoriKon-XL,Dainotti2024;arXiv2104.06352,
525572.06,0.0,s,R,21.515,0.084,mag,Vega,y,n,0.298900308868349,21.39209969113165,0.084,0.010073638746775337,0.000779365789793879,mJy,1.0,n,AZT-22(1.5m),SNUCAM,Dainotti2024;Alexei,
555552.0,0.0,s,R,21.8,0.3,mag,AB,y,n,0.298900308868349,21.501099691131653,0.3,0.0091114264224124,0.0025175801587390637,mJy,1.0,n,AZT-8(0.36m),CMOS,Dainotti2024;28880,
613440.0,0.0,s,R,21.8,0.1,mag,AB,y,n,0.298900308868349,21.501099691131653,0.1,0.0091114264224124,0.0008391933862463546,mJy,1.0,n,KMTNet,CCD,Dainotti2024;28880,
651014.61,0.0,s,g,25.5,0.0,mag,AB,y,y,0.47951392009576393,25.020486079904234,,0.0003563131223886682,,mJy,1.0,n,Keck-1,LRIS,Dainotti2024;arXiv2104.06352,
651014.61,0.0,s,r,25.6,0.0,mag,AB,y,y,0.34495762788899453,25.255042372111006,,0.0002870842058149782,,mJy,1.0,n,Keck-1,LRIS,Dainotti2024;arXiv2104.06352,
652874.61,0.0,s,r,20.1,0.0,mag,AB,y,y,0.34495762788899453,19.755042372111006,,0.04549978034592643,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
655514.61,0.0,s,g,20.4,0.0,mag,AB,y,y,0.47951392009576393,19.920486079904233,,0.03906895696988737,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
678128.54,0.0,s,R,21.524,0.245,mag,Vega,y,n,0.298900308868349,21.401099691131652,0.245,0.009990480407938124,0.002254385263398405,mJy,1.0,n,AZT-33IK(1.6m),E2V-CCD30-11,Dainotti2024;Alexei,
738074.61,0.0,s,g,20.8,0.0,mag,AB,y,y,0.47951392009576393,20.320486079904235,,0.027029114433267314,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
738134.61,0.0,s,g,20.7,0.0,mag,AB,y,y,0.47951392009576393,20.220486079904234,,0.029636834637136733,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
740114.61,0.0,s,r,20.7,0.0,mag,AB,y,y,0.34495762788899453,20.355042372111004,,0.02618239075111435,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
740234.61,0.0,s,r,20.7,0.0,mag,AB,y,y,0.34495762788899453,20.355042372111004,,0.02618239075111435,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
786072.38,0.0,s,I,19.5,0.0,mag,Vega,y,y,0.2088289667713678,19.708171033228634,,0.04750702509600199,,mJy,1.0,n,Zeiss-2000,FLI-PL4301,Dainotti2024;Alexei,
786072.38,0.0,s,R,21.2,0.0,mag,Vega,y,y,0.298900308868349,21.07709969113165,,0.013464380384248418,,mJy,1.0,n,Zeiss-2000,FLI-PL4301,Dainotti2024;Alexei,
788043.17,0.0,s,R,21.744,0.376,mag,Vega,y,n,0.298900308868349,21.62109969113165,0.376,0.008158050182525686,0.002825204552622422,mJy,1.0,n,AS-32(0.7m),PL4240-CCD,Dainotti2024;Alexei,
825494.61,0.0,s,r,21.3,0.27,mag,AB,y,n,0.34495762788899453,20.955042372111006,0.27,0.015066393293158191,0.0037466984810172444,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
832034.61,0.0,s,g,20.6,0.0,mag,AB,y,y,0.47951392009576393,20.120486079904236,,0.03249614298232149,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
872546.69,0.0,s,I,20.2,0.0,mag,Vega,y,y,0.2088289667713678,20.408171033228633,,0.024932041184655054,,mJy,1.0,n,Zeiss-2000,FLI-PL4301,Dainotti2024;Alexei,
875546.5,0.0,s,R,21.8,0.0,mag,Vega,y,y,0.298900308868349,21.67709969113165,,0.00774794220459555,,mJy,1.0,n,AS-32(0.7m),PL4240-CCD,Dainotti2024;Alexei,
882919.0,0.0,s,R,22.45,0.14,mag,Vega,y,n,0.298900308868349,22.32709969113165,0.14,0.004257810929711812,0.0005490224306303261,mJy,1.0,n,ZTSH(2.6m),FLI-PL4240,Dainotti2024;29181,
882919.01,0.0,s,R,22.45,0.14,mag,Vega,y,n,0.298900308868349,22.32709969113165,0.14,0.004257810929711812,0.0005490224306303261,mJy,1.0,n,ZTSH(2.6m),FLI-PL4240,Dainotti2024;Alexei,
912554.61,0.0,s,r,20.2,0.0,mag,AB,y,y,0.34495762788899453,19.855042372111004,,0.041496292863797975,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
912674.61,0.0,s,r,20.2,0.0,mag,AB,y,y,0.34495762788899453,19.855042372111004,,0.041496292863797975,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
916514.61,0.0,s,g,20.0,0.0,mag,AB,y,y,0.47951392009576393,19.520486079904234,,0.05647182420583651,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
959391.65,0.0,s,R,22.4,0.0,mag,Vega,y,y,0.298900308868349,22.27709969113165,,0.004458475376704394,,mJy,1.0,n,AZT-22(1.5m),SNUCAM,Dainotti2024;Alexei,
964440.0,0.0,s,R,22.8,0.2,mag,Vega,y,n,0.298900308868349,22.67709969113165,0.2,0.003084511348683558,0.0005681879880519776,mJy,1.0,n,Zeiss-1000,EEV-4240-CCD,Dainotti2024;Alexei,
964440.0,0.0,s,R,22.8,0.2,mag,Vega,y,n,0.298900308868349,22.67709969113165,0.2,0.003084511348683558,0.0005681879880519776,mJy,1.0,n,Zeiss-1000,EEV-4240-CCD,Dainotti2024;28926,
994694.61,0.0,s,g,20.7,0.0,mag,AB,y,y,0.47951392009576393,20.220486079904234,,0.029636834637136733,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
996734.61,0.0,s,r,20.4,0.0,mag,AB,y,y,0.34495762788899453,20.055042372111004,,0.03451511303917352,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
1043032.03,0.0,s,R,22.802,0.134,mag,Vega,y,n,0.298900308868349,22.67909969113165,0.134,0.0030788346987959767,0.00037998534803448703,mJy,1.0,n,AZT-22(1.5m),SNUCAM,Dainotti2024;Alexei,
1045379.52,0.0,s,R,20.4,0.0,mag,Vega,y,y,0.298900308868349,20.27709969113165,,0.028131077841157266,,mJy,1.0,n,AS-32(0.7m),PL4240-CCD,Dainotti2024;Alexei,
1082474.61,0.0,s,r,20.5,0.0,mag,AB,y,y,0.34495762788899453,20.155042372111005,,0.03147815721332068,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
1082594.61,0.0,s,r,20.4,0.0,mag,AB,y,y,0.34495762788899453,20.055042372111004,,0.03451511303917352,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
1085714.61,0.0,s,g,20.5,0.0,mag,AB,y,y,0.47951392009576393,20.020486079904234,,0.03563131223886682,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
1085774.61,0.0,s,g,20.5,0.0,mag,AB,y,y,0.47951392009576393,20.020486079904234,,0.03563131223886682,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
1164914.61,0.0,s,g,20.6,0.0,mag,AB,y,y,0.47951392009576393,20.120486079904236,,0.03249614298232149,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
1167854.61,0.0,s,r,20.3,0.0,mag,AB,y,y,0.34495762788899453,19.955042372111006,,0.03784506888487103,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
1253774.61,0.0,s,g,20.6,0.0,mag,AB,y,y,0.47951392009576393,20.120486079904236,,0.03249614298232149,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
1262774.61,0.0,s,r,20.5,0.0,mag,AB,y,y,0.34495762788899453,20.155042372111005,,0.03147815721332068,,mJy,1.0,n,Oschin(1.2m),ZTF,Dainotti2024;arXiv2104.06352,
1642745.66,0.0,s,R,21.2,0.0,mag,Vega,y,y,0.298900308868349,21.07709969113165,,0.013464380384248418,,mJy,1.0,n,AZT-33IK(1.6m),E2V-CCD30-11,Dainotti2024;Alexei,
1735490.0,0.0,s,R,23.2,0.0,mag,Vega,y,y,0.298900308868349,23.07709969113165,,0.002133960481170232,,mJy,1.0,n,AZT-22(1.5m),SITe2k,Dainotti2024;29181,
1735491.74,0.0,s,R,23.2,0.0,mag,Vega,y,y,0.298900308868349,23.07709969113165,,0.002133960481170232,,mJy,1.0,n,AZT-22(1.5m),SNUCAM,Dainotti2024;Alexei,
1906726.18,0.0,s,R,22.3,0.0,mag,Vega,y,y,0.298900308868349,22.17709969113165,,0.00488862103859763,,mJy,1.0,n,AZT-22(1.5m),SNUCAM,Dainotti2024;Alexei,
