time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
21220.0,,s,R,19.0,,mag,,n,y,,,,,,,1.0,n,,MJO 0.6m + ST-9E CCD,GCN1350,
595728.0,,s,R,25.0,,mag,Vega,y,y,0.33666440324467256,24.839335596755326,,0.00042100961098916,,mJy,1.0,n,ESO 3.6 m R,ESO 3.6 m R,,
1113520.0,,s,8.7GHz,0.2,,mJy,,n,y,,,,,,,1.0,n,,ATCA,GCN1380,
2380720.0,,s,V,25.35,0.1,mag,,n,n,,,,,,,1.0,n,,HST STIS/50CCD,GCN1453,
2424686.4,,s,V,25.39,0.02,mag,Vega,y,n,0.4471190333632592,24.920880966636744,0.02,0.0003905475001293656,7.194150815231739e-06,mJy,1.0,n,STIS/50CCD,STIS/50CCD,,
5577520.0,,s,V,26.9,0.1,mag,,n,n,,,,,,,1.0,n,,HST STIS/50CCD,GCN1453,
5621486.4,,s,V,27.22,0.13,mag,Vega,y,n,0.4471190333632592,26.750880966636743,0.13,7.238921419353804e-05,8.667480925770872e-06,mJy,1.0,n,STIS/50CCD,STIS/50CCD,,
8883648.0,,s,V,28.29,0.41,mag,Vega,y,n,0.4471190333632592,27.820880966636743,0.41,2.7019285620446243e-05,1.0203129504050015e-05,mJy,1.0,n,STIS/50CCD,STIS/50CCD,,
8988624.0,,s,V,27.81,,mag,AB,y,n,0.4471190333632592,27.36288096663674,,4.1197784568540525e-05,,mJy,1.0,n,ACS/WFC F606W,ACS/WFC F606W,,
9017654.4,,s,V,26.75,,mag,AB,y,n,0.4471190333632592,26.302880966636742,,0.0001093638680567176,,mJy,1.0,n,ACS/WFC F814W,ACS/WFC F814W,,
32159375.999999996,,s,V,28.69,,mag,Vega,y,n,0.4471190333632592,28.220880966636745,,1.8692778604329376e-05,,mJy,1.0,n,STIS/50CCD,STIS/50CCD,,
