time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
51.3388,,s,57736.72293981482,R,17.3,,magnitude,,n,y,,,,,,,1.0,n,,TAROT,GCN20263,,
148.339,,s,57736.72406250232,w,19.3,0.1,magnitude,Vega,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN20268,,
409.339,,s,57736.72708333565,uvot-u,18.4,0.2,magnitude,Vega,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN20261,,
747.339,,s,57736.73099537269,w,17.9,0.1,magnitude,Vega,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN20268,,
835.339,,s,57736.73201389121,R,17.2,0.3,magnitude,,n,n,,,,,,,1.0,n,,Chante-perdrix 400mm/Atik 460EX,GCN20262,,
903.339,,s,57736.73280092824,w,18.1,0.2,magnitude,Vega,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN20261,,
1260.34,,s,57736.73693288426,R,17.6,0.5,magnitude,,n,n,,,,,,,1.0,n,,TAROT,GCN20263,,
1956.34,,s,57736.744988439816,R,17.8,0.5,magnitude,,n,n,,,,,,,1.0,n,,TAROT,GCN20263,,
3253.34,,s,57736.76000001389,15GHz,0.096,,mJy,,n,y,,,,,,,1.0,n,,AMI Large Array,GCN20453,,
4120.34,,s,57736.77003473612,R,18.2,0.7,magnitude,,n,n,,,,,,,1.0,n,,TAROT,GCN20263,,
5208.34,,s,57736.78262732871,uvot-uvw2,18.8,0.2,magnitude,Vega,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN20268,,
7045.34,,s,57736.80388890278,R,17.9,0.3,magnitude,,n,n,,,,,,,1.0,n,,Chante-perdrix 400mm/Atik 460EX,GCN20262,,
8005.34,,s,57736.81500001389,r,18.35,0.02,magnitude,AB,n,n,,,,,,,1.0,n,,NOT/AlFOSC,GCN20260,,
8515.34,,s,57736.82090279167,R,17.9,0.3,magnitude,,n,n,,,,,,,1.0,n,,Chante-perdrix 400mm/Atik 460EX,GCN20262,,
18059.3,,s,57736.93136529167,uvot-u,19.1,0.2,magnitude,Vega,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN20268,,
28431.3,,s,57737.05141158796,w,19.5,0.1,magnitude,Vega,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN20268,,
29269.3,,s,57737.06111066204,uvot-uvw2,20.4,0.2,magnitude,Vega,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN20268,,
31765.3,,s,57737.08999955093,Z,18.34,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,RATIR,GCN20266,,
31765.3,,s,57737.08999955093,i,18.56,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,RATIR,GCN20266,,
31765.3,,s,57737.08999955093,H,18.05,0.04,magnitude,AB,n,n,,,,,,,1.0,n,,RATIR,GCN20266,,
31765.3,,s,57737.08999955093,Y,18.23,0.03,magnitude,AB,n,n,,,,,,,1.0,n,,RATIR,GCN20266,,
31765.3,,s,57737.08999955093,J,18.23,0.03,magnitude,AB,n,n,,,,,,,1.0,n,,RATIR,GCN20266,,
31765.3,,s,57737.08999955093,r,18.87,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,RATIR,GCN20266,,
73935.3,,s,57737.578078254635,R,18.69,0.03,magnitude,,n,n,,,,,,,1.0,n,,AZT-33IK,GCN20275,,
73935.3,,s,57737.578078254635,R,21.9,,magnitude,,n,y,,,,,,,1.0,n,,AZT-33IK,GCN20275,,
176053.0,,s,57738.759996078705,15GHz,0.08700000000000001,,mJy,,n,y,,,,,,,1.0,n,,AMI Large Array,GCN20453,,
347989.0,,s,57740.74999607871,15GHz,0.085,,mJy,,n,y,,,,,,,1.0,n,,AMI Large Array,GCN20453,,
606325.0,,s,57743.73999607871,15GHz,0.10400000000000001,,mJy,,n,y,,,,,,,1.0,n,,AMI Large Array,GCN20453,,
