time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
8.0,,s,53481.175,G,9.0,,magnitude,,n,y,,,,,,,1.0,n,,BOOTES-2 wide-field camera,GCN3298,,
118.063,1.765,s,53481.17627387732,10keV,4.40845174582787e-05,8.36930579512113e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
121.778,1.963,s,53481.176316875004,10keV,6.03102666095765e-05,9.07285786015064e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
125.397,1.99,s,53481.17635876158,10keV,5.1811392238118e-05,8.01970590878652e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
129.905,2.579,s,53481.1764109375,10keV,4.43953319698522e-05,6.73689760231032e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
133.843,2.036,s,53481.17645651621,10keV,3.3904188677858e-05,6.24952147611965e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
137.413,1.894,s,53481.17649783565,10keV,3.4285276818946e-05,6.30888395991515e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
140.512,2.091,s,53481.17653370371,10keV,3.18612548713336e-05,5.75415791467628e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
144.858,2.255,s,53481.176584004636,10keV,3.68122765239999e-05,5.52457506104767e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
148.614,1.942,s,53481.17662747685,10keV,2.80936872422942e-05,5.15541329682778e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
