time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
67.0,,s,55638.64462962963,w,22.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11816,,
67.0,,s,55638.64462962963,w,21.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11816,,
110.668,27.197,s,55638.645135046296,10keV,7.6312293471551e-07,1.63010577401771e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
141.414,17.277,s,55638.645490902774,10keV,9.94424141212647e-07,2.22594482588623e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
190.975,32.285,s,55638.64606452546,10keV,4.2356916691062e-07,9.5013274561442e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
280.0,,s,55638.64709490741,uvot-u,21.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11816,,
280.521,59.148,s,55638.647100937495,10keV,1.29925089686094e-07,2.92387703791199e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
398.733,59.515,s,55638.64846913194,10keV,1.06378667362888e-07,2.38888508184309e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
536.0,,s,55638.65005787037,uvot-b,21.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11816,,
575.203,118.142,s,55638.650511608794,10keV,4.78608955956853e-08,1.08056829650599e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
610.0,,s,55638.65091435185,uvot-v,20.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11816,,
659.0,,s,55638.65148148148,uvot-uvw1,20.8,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11816,,
753.013,85.16,s,55638.6525695949,10keV,5.84430936185964e-08,1.31948518348854e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
771.0,,s,55638.652777777774,I,20.7,,magnitude,,n,y,,,,,,,1.0,n,,MOA-II 1.8m,GCN11822,,
859.0,,s,55638.6537962963,w,21.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11816,,
945.666,107.493,s,55638.654799375,10keV,3.76112546006045e-08,8.45519291669068e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1015.0,,s,55638.65560185185,uvot-uvw2,20.3,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11816,,
1172.391,154.708,s,55638.65742350694,10keV,1.70683352876787e-08,3.87440708131153e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1491.087,163.988,s,55638.661112118054,10keV,9.00309122656043e-09,2.36834001053215e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
1762.888,144.941,s,55638.66425796296,10keV,1.16865870146932e-08,2.80437000541587e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5593.0,,s,55638.70858796296,uvot-uvm2,20.5,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN11816,,
6469.78,1220.009,s,55638.71873587963,10keV,2.26997551423268e-09,5.0319492653208e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
22688.811,11499.505,s,55638.90645614583,10keV,2.00983248544356e-09,4.78118483077609e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
34994.833,626.774,s,55639.048886956014,10keV,2.49703563605209e-09,1.08060608322613e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
58371.0,,s,55639.319444444445,z,23.4,,magnitude,AB,n,y,,,,,,,1.0,n,,GROND,GCN11809,,
58371.0,,s,55639.319444444445,i,23.6,,magnitude,AB,n,y,,,,,,,1.0,n,,GROND,GCN11809,,
58371.0,,s,55639.319444444445,r,23.6,,magnitude,AB,n,y,,,,,,,1.0,n,,GROND,GCN11809,,
58371.0,,s,55639.319444444445,g,23.7,,magnitude,AB,n,y,,,,,,,1.0,n,,GROND,GCN11809,,
