time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
0.0,,s,R,15.0,,magnitude,,n,y,,,,,,,1.0,n,,Watcher 40cm,GCN6538,,
46272.0,,s,uvot-v,19.59,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6540,,
51353.0,,s,w,18.07,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN6540,,
