time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
205.0,0.0,s,G,19.0,0.0,mag,Vega,y,y,0.40919937053971195,18.790800629460286,,0.11058748901222037,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
216.0,0.0,s,G,18.4,0.0,mag,Vega,y,y,0.40919937053971195,18.190800629460284,,0.19217903005474912,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
281.0,0.0,s,G,18.4,0.0,mag,Vega,y,y,0.40919937053971195,18.190800629460284,,0.19217903005474912,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
356.0,0.0,s,G,18.5,0.0,mag,Vega,y,y,0.40919937053971195,18.290800629460286,,0.17526935850683598,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
447.0,0.0,s,G,18.7,0.0,mag,Vega,y,y,0.40919937053971195,18.490800629460285,,0.14578270259039217,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
557.0,0.0,s,G,18.8,0.0,mag,Vega,y,y,0.40919937053971195,18.590800629460286,,0.13295540495303623,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
688.0,0.0,s,G,18.9,0.0,mag,Vega,y,y,0.40919937053971195,18.690800629460284,,0.1212567704681237,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
843.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.40919937053971195,18.390800629460287,,0.15984755476519133,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
1029.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.40919937053971195,18.390800629460287,,0.15984755476519133,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
1230.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.40919937053971195,18.390800629460287,,0.15984755476519133,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
1431.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.40919937053971195,18.390800629460287,,0.15984755476519133,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
1631.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.40919937053971195,18.390800629460287,,0.15984755476519133,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
1772.0,0.0,s,G,18.6,0.0,mag,Vega,y,y,0.40919937053971195,18.390800629460287,,0.15984755476519133,,mJy,1.0,n,MASTER-Tavrida,Apogee-ALTA-U16M,Dainotti2024;28704,orig_band=CR
