time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
8699.11,,s,53757.03472222222,i,22.2,,magnitude,,n,y,,,,,,,1.0,n,,Liverpool Telescope,GCN4566,,
8699.11,,s,53757.03472222222,r,22.5,,magnitude,,n,y,,,,,,,1.0,n,,Liverpool Telescope,GCN4566,,
8699.11,,s,53757.03472222222,z,21.6,,magnitude,,n,y,,,,,,,1.0,n,,Liverpool Telescope,GCN4566,,
10681.548,80.275,s,53757.057667106485,10keV,2.14387479565762e-08,4.79932781938268e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
10864.961,110.742,s,53757.05978994213,10keV,2.62881571537537e-08,5.90516493915074e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
11073.581,106.881,s,53757.062204525464,10keV,5.36586817142726e-08,1.20534716643158e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
11257.915,120.623,s,53757.064338020835,10keV,9.73694075489992e-08,2.18597819615618e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
11514.174,135.635,s,53757.06730398148,10keV,1.12416089450441e-07,2.91811227655678e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
11669.152,95.512,s,53757.069097708336,10keV,1.19011778796679e-07,2.67032601806377e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
11859.032,94.369,s,53757.07129539352,10keV,7.23854548940559e-08,1.62507889377775e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
12043.541,95.844,s,53757.07343091435,10keV,5.44446951422507e-08,1.22160252144501e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
12059.11,,s,53757.07361111111,uvot-v,19.4,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4567,,
12180.672,115.54,s,53757.0750180787,10keV,2.72432305647144e-08,7.07724734375872e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
12419.11,,s,53757.07777777778,w,20.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4567,,
12440.812,193.881,s,53757.078028958334,10keV,2.73376266729835e-08,5.29019532113528e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
12899.11,,s,53757.083333333336,uvot-uvw2,21.2,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4567,,
12959.11,,s,53757.084027777775,uvot-b,20.6,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4567,,
16019.375,163.013,s,53757.11944751158,10keV,1.4728667237412e-08,3.85340744030312e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
16271.284,174.295,s,53757.122363125,10keV,1.32697450174187e-08,3.45110072881389e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
16587.023,141.443,s,53757.126017511575,10keV,2.64106833682063e-08,5.91432650877891e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
16846.599,195.42,s,53757.129021863424,10keV,1.31906441284844e-08,3.43052919790221e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
17080.446,144.906,s,53757.13172842593,10keV,1.54472481417403e-08,4.00420059023477e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
17269.11,,s,53757.13391203704,R,19.77,0.23,magnitude,,n,y,,,,,,,1.0,n,,SARA 0.9-m,GCN4559,,
17347.789,135.816,s,53757.13482267361,10keV,1.5970823600055e-08,4.14810360865164e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
17613.829,130.224,s,53757.13790184028,10keV,2.27737295036427e-08,5.12003024676964e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
18069.572,349.25,s,53757.14317664352,10keV,1.17630296732721e-08,2.19924235682506e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
18179.11,,s,53757.14444444444,uvot-u,19.7,,magnitude,,n,y,,,,,,,1.0,n,,Swift/UVOT,GCN4567,,
19996.11,,s,53757.16547453704,I,20.9,,magnitude,,n,y,,,,,,,1.0,n,,Tenagra II 32-inch,GCN4563,,
21811.396,206.102,s,53757.186484791666,10keV,1.48358508486959e-08,3.5189053741978e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
22694.11,,s,53757.196701388886,H,17.6,,magnitude,,n,y,,,,,,,1.0,n,,PAIRITEL,GCN4557,,
22694.11,,s,53757.196701388886,Ks,16.6,,magnitude,,n,y,,,,,,,1.0,n,,PAIRITEL,GCN4557,,
22694.11,,s,53757.196701388886,J,18.7,,magnitude,,n,y,,,,,,,1.0,n,,PAIRITEL,GCN4557,,
69792.896,681.322,s,53757.741826226855,10keV,5.91711939956633e-09,1.50701598794597e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
74820.423,1435.448,s,53757.80001519676,10keV,2.88029065516537e-09,7.71647945713756e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
80902.13,1139.127,s,53757.87040532407,10keV,5.08226118004346e-09,1.0435244223046e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
88863.522,4319.012,s,53757.96255106481,10keV,4.22183897198021e-09,7.59815809723605e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
120683.11,,s,53758.33083333333,Ks,20.0,,magnitude,,n,n,,,,,,,1.0,n,,NIC-FPS,GCN4604,,
156239.11,,s,53758.74236111111,R,22.6,0.3,magnitude,,n,n,,,,,,,1.0,n,,Maidanak 1.5m,GCN4756,,
156239.11,,s,53758.74236111111,R,22.9,,magnitude,,n,y,,,,,,,1.0,n,,Maidanak 1.5m,GCN4756,,
158007.009,7521.401,s,53758.76282290509,10keV,2.46663954180398e-09,5.73525358551631e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
167832.51,968.775,s,53758.87654398148,10keV,4.76140958594494e-09,1.25831906554814e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
177306.965,4625.255,s,53758.986202025466,10keV,4.24386168186123e-09,9.32522880938785e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
200090.14,19692.845,s,53759.249896180554,10keV,1.66690134450913e-09,4.60727449753091e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
234245.887,38576.215,s,53759.64521732639,10keV,1.87626870098316e-09,5.05947299842137e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
304141.875,38098.788,s,53760.45419866898,10keV,1.24301257066906e-09,3.39497776336456e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
424029.129,76484.256,s,53761.841782627314,10keV,7.216974301277e-10,2.080642456906e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
580391.354,201409.463,s,53763.65153060185,10keV,6.71331718143731e-10,1.81103360427136e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
917219.11,,s,53767.55,i,25.4,,magnitude,,n,y,,,,,,,1.0,n,,GMOS/Gemini-N,GCN4628,,
917219.11,,s,53767.55,r,26.4,,magnitude,,n,n,,,,,,,1.0,n,,GMOS/Gemini-N,GCN4628,,
917219.11,,s,53767.55,i,26.0,,magnitude,,n,n,,,,,,,1.0,n,,GMOS/Gemini-N,GCN4628,,
917219.11,,s,53767.55,r,25.6,,magnitude,,n,y,,,,,,,1.0,n,,GMOS/Gemini-N,GCN4628,,
986504.012,55576.754,s,53768.35190858796,10keV,2.91900422357972e-10,1.38168598329193e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
3116099.11,,s,53793.0,F606W,26.8,,magnitude,,n,n,,,,,,,1.0,n,,HST/ACS,GCN4841,,
3116099.11,,s,53793.0,F160W,24.0,,magnitude,,n,n,,,,,,,1.0,n,,HST/NICMOS,GCN4841,,
3116099.11,,s,53793.0,R,28.0,,magnitude,,n,y,,,,,,,1.0,n,,HST,GCN4841,,
28906163.0,,s,54091.496109837964,R,21.76,0.13,magnitude,,n,n,,,,,,,1.0,n,,AZT-22 1.5m,GCN4613,,
28909163.0,,s,54091.53083206018,R,22.3,,magnitude,,n,y,,,,,,,1.0,n,,AZT-22 1.5m,GCN4612,,
