time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
81.828,2.99,s,10keV,3.13336663227882e-05,5.68520689208038e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
87.27,2.561,s,10keV,4.12024796903498e-05,6.76880815712444e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
91.788,2.741,s,10keV,2.90294358353197e-05,4.42857653705903e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
96.659,2.286,s,10keV,2.28342444529657e-05,4.44061596088047e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
100.519,1.905,s,10keV,2.66290016478277e-05,5.02092735812878e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
104.298,2.437,s,10keV,2.63815907391532e-05,4.41267834101379e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
108.899,2.165,s,10keV,2.39941181035431e-05,4.51517621203849e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
112.798,2.517,s,10keV,3.09696096196549e-05,4.62599094264615e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
117.406,2.823,s,10keV,1.84103916088372e-05,3.56289578979032e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
123.096,2.867,s,10keV,1.66069624692729e-05,3.1227464956643e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
127.975,2.365,s,10keV,2.04692188933345e-05,3.84876366103695e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
143.774,6.826,s,10keV,0.000134843597098604,2.70925608728922e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
153.127,6.387,s,10keV,0.000163317195178628,3.27008166508443e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
166.402,8.155,s,10keV,9.01923515642127e-05,1.92791489727851e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
185.006,10.449,s,10keV,5.7005119293536e-05,1.27832542344759e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
203.712,9.096,s,10keV,6.16832820014637e-05,1.38521591883517e-05,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
223.399,16.349,s,10keV,3.59682964863613e-05,8.07737361134772e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
256.645,16.898,s,10keV,2.98492891751484e-05,6.72251850957141e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
295.948,26.113,s,10keV,2.25899425855358e-05,4.65548492737933e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
331.213,18.753,s,10keV,2.17890605686662e-05,4.80047569307758e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
372.256,27.959,s,10keV,1.34554235873278e-05,2.96037730490297e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
428.859,44.068,s,10keV,8.26125258356746e-06,1.84991494187926e-06,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
549.83,111.144,s,10keV,4.01186925482041e-06,7.38086884118932e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4142.399,157.213,s,10keV,1.01772745340769e-07,2.65270260763758e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4454.197,185.397,s,10keV,8.04490997025016e-08,2.0944185247573e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4816.378,219.372,s,10keV,6.85128960607771e-08,1.77735182865206e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
5366.263,330.514,s,10keV,5.77282725027903e-08,1.40888259456103e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
5897.964,529.488,s,10keV,5.94513619254653e-08,1.22071905987778e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
10289.665,665.121,s,10keV,1.15402214087363e-08,3.05715087130665e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
11453.311,753.282,s,10keV,1.45105145447526e-08,3.42290853329641e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
16685.065,1321.681,s,10keV,6.13757311208396e-09,1.38185915501614e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
22293.11,1468.973,s,10keV,3.67074902040922e-09,9.55606902332399e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
28269.988,1293.253,s,10keV,3.15747971459753e-09,8.27057559757489e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
