time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
31688.0,,s,60938.36675925926,w,13.75,0.14,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN41898,,
41097.0,,s,60938.47565972222,r,17.05,0.07,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/C-GFT LATIOS,GCN41908,,
41529.0,,s,60938.48065972222,g,17.15,0.07,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/C-GFT LATIOS,GCN41908,,
41853.0,,s,60938.48440972222,i,17.01,0.05,magnitude,AB,n,n,,,,,,,1.0,n,,SVOM/C-GFT LATIOS,GCN41908,,
66294.0,,s,60938.76729166666,r,18.81,0.01,magnitude,AB,n,n,,,,,,,1.0,n,,FTW/3KK,GCN41914,,
66614.0,,s,60938.77099537037,r,18.62,0.06,magnitude,AB,n,n,,,,,,,1.0,n,,Asiago 67/92 Schmidt,GCN41932,,
95443.0,,s,60939.10466435185,J,18.9,,magnitude,AB,n,y,,,,,,,1.0,n,,WINTER/Palomar 1-m,GCN41946,,
148918.0,,s,60939.723587962966,R,20.7,0.1,magnitude,,n,n,,,,,,,1.0,n,,ZTSH/CrAO,GCN41953,,
230955.0,,s,60940.67309027778,R,20.3,,magnitude,,n,y,,,,,,,1.0,n,,AbAO AS-32 0.7m,GCN41958,,
231763.0,,s,60940.682442129626,Rc,21.7,0.1,magnitude,,n,n,,,,,,,1.0,n,,Zeiss-1000/SAO RAS,GCN41948,,
231763.0,,s,60940.682442129626,Rc,23.2,,magnitude,,n,y,,,,,,,1.0,n,,Zeiss-1000/SAO RAS,GCN41948,,
317074.0,,s,60941.66983796296,R,20.3,,magnitude,,n,y,,,,,,,1.0,n,,AbAO AS-32 0.7m,GCN41958,,
