time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
3371.832,48.532,s,10keV,8.00130196441082e-07,1.80367680796532e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
3468.199,65.717,s,10keV,3.02053915364115e-07,6.82978804947709e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
3602.922,69.007,s,10keV,1.55648742217059e-07,3.4523983633119e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
3754.794,82.976,s,10keV,9.75460156686701e-08,2.23212623835514e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
3860.068,47.841,s,10keV,1.11348809878517e-07,2.45812015312731e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
3985.189,80.191,s,10keV,1.21551787900455e-07,2.75403451420405e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4115.374,77.966,s,10keV,1.51924728625896e-07,3.45985129153175e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4297.89,104.551,s,10keV,1.06637435515503e-07,2.43099493451149e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4444.912,81.075,s,10keV,1.17578278678781e-07,2.66129044195833e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4607.856,116.146,s,10keV,5.84515715412494e-08,1.33114421889287e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
4803.604,104.321,s,10keV,6.11126109715276e-08,1.36634308194374e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
5006.712,121.857,s,10keV,4.28585547451015e-08,9.81066858278587e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
5281.137,168.361,s,10keV,5.50683855718687e-08,1.00716011984548e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
8765.835,128.125,s,10keV,6.6107857985961e-08,1.49340620231457e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
8999.711,134.952,s,10keV,5.83158139895895e-08,1.54768001603816e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
9241.783,107.12,s,10keV,1.2047576364294e-07,2.72346680417049e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
9607.829,265.058,s,10keV,6.49179059594887e-08,1.74559941941702e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
9845.288,129.326,s,10keV,1.37395602726306e-07,3.38087757076364e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
10122.483,147.869,s,10keV,9.48198025822838e-08,2.50716605083714e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
10424.705,191.837,s,10keV,7.37152107088386e-08,1.95274573221774e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
10846.705,356.476,s,10keV,5.85032812325199e-08,1.16935113588699e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
15372.65,1573.935,s,10keV,2.87527848014964e-08,7.25575115358338e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
41905.939,9495.058,s,10keV,6.42412012328805e-09,1.889998916404e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
64884.103,8624.573,s,10keV,4.4598685458676e-09,1.6067977704557e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",
74587.0,,s,r,20.0,0.1,mag,AB,n,n,,,,,,,1.0,n,,GROND,GCN19042,
