time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
27531.0,,s,60961.31864583334,G,15.63,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
27846.0,,s,60961.322291666664,G,15.67,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
28159.0,,s,60961.32591435185,G,15.73,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
28473.0,,s,60961.32954861111,G,15.72,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
28787.0,,s,60961.333182870374,G,15.77,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
29101.0,,s,60961.33681712963,G,15.84,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
29416.0,,s,60961.340462962966,G,15.92,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
29730.0,,s,60961.34409722222,G,15.98,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
30044.0,,s,60961.34773148148,G,16.05,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
30353.0,,s,60961.35130787037,G,16.12,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
30674.0,,s,60961.35502314815,G,16.18,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
30988.0,,s,60961.35865740741,G,16.24,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
31303.0,,s,60961.36230324074,G,16.24,0.02,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
31618.0,,s,60961.365949074076,G,16.24,0.02,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
31932.0,,s,60961.36958333333,G,16.29,0.02,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
32247.0,,s,60961.37322916667,G,16.31,0.01,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
32562.0,,s,60961.376875,G,16.35,0.02,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
32876.0,,s,60961.38050925926,G,16.37,0.02,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
33190.0,,s,60961.38414351852,G,16.37,0.02,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
33504.0,,s,60961.387777777774,G,16.43,0.02,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
33817.0,,s,60961.39140046296,G,16.47,0.02,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
34131.0,,s,60961.39503472222,G,16.54,0.02,magnitude,,n,n,,,,,,,1.0,n,,Bassano Bresciano 0.44m Newton,GCN42262,,
