time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
37258.0,,s,r,23.56,,mag,AB,n,y,,,,,,,1.0,n,,DDRAGO/COLIBRÍ,GCN44434,
37258.0,,s,z,22.84,,mag,AB,n,y,,,,,,,1.0,n,,DDRAGO/COLIBRÍ,GCN44434,
2362438.0,,s,r,23.9,,mag,AB,n,y,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN44738,
2362438.0,,s,z,23.07,,mag,AB,n,y,,,,,,,1.0,n,,COLIBRI/DDRAGO,GCN44738,
