time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
22918.49,,s,g,19.0,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME 50cm/Akeno,GCN22159,,
22918.49,,s,Rc,18.5,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME 50cm/Akeno,GCN22159,,
22918.49,,s,Ic,17.4,,magnitude,,n,y,,,,,,,1.0,n,,MITSuME 50cm/Akeno,GCN22159,,
283830.49,,s,R,22.0,,magnitude,,n,y,,,,,,,1.0,n,,Zeiss-1000 1-m telescope,GCN22175,,
