time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
22226.0,,s,g,18.9,,mag,AB,n,y,,,,,,,1.0,n,,MITSuME 50-cm Akeno,GCN37688,
22226.0,,s,Rc,19.1,,mag,AB,n,y,,,,,,,1.0,n,,MITSuME 50-cm Akeno,GCN37688,
22226.0,,s,Ic,18.7,,mag,AB,n,y,,,,,,,1.0,n,,MITSuME 50-cm Akeno,GCN37688,
22585.0,,s,g,19.44,,mag,AB,n,y,,,,,,,1.0,n,,SVOM/C-GFT,GCN37706,
22585.0,,s,r,19.91,,mag,AB,n,y,,,,,,,1.0,n,,SVOM/C-GFT,GCN37706,
22585.0,,s,i,19.51,,mag,AB,n,y,,,,,,,1.0,n,,SVOM/C-GFT,GCN37706,
