time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
316059600.0,,s,63880.09722222222,i,20.5,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,KAO,GCN34887,,
316089060.0,,s,63880.43819444445,Rc,19.5,0.15,magnitude,Vega,n,n,,,,,,,1.0,n,,KNC-T21,GCN34887,,
316145640.0,,s,63881.09305555555,r,20.7,0.15,magnitude,AB,n,n,,,,,,,1.0,n,,KAO,GCN34887,,
316216680.0,,s,63881.91527777778,Rc,20.4,0.1,magnitude,Vega,n,n,,,,,,,1.0,n,,GMG,GCN34887,,
316218300.0,,s,63881.93402777778,r,20.6,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,NOWT,GCN34887,,
316231920.0,,s,63882.09166666667,i,20.8,0.1,magnitude,AB,n,n,,,,,,,1.0,n,,KAO,GCN34887,,
316398540.0,,s,63884.02013888889,Rc,20.6,0.15,magnitude,Vega,n,n,,,,,,,1.0,n,,AbAO,GCN34887,,
