time,time_err,time_unit,mjd,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
44.0,,s,53846.0278587963,B,14.2,,magnitude,,n,y,,,,,,,1.0,n,,BART,GCN4986,,
85.0,,s,53846.02833333333,uvot-v,19.0,0.2,magnitude,,n,n,,,,,,,1.0,n,,Swift/UVOT,GCN4994,,
98.0,,s,53846.0284837963,V,15.2,,magnitude,,n,y,,,,,,,1.0,n,,BART,GCN4986,,
152.0,,s,53846.02910879629,i,15.3,,magnitude,,n,y,,,,,,,1.0,n,,BART,GCN4986,,
159.277,61.808,s,53846.02919302083,10keV,2.64847420673868e-06,5.97221894889764e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
184.0,,s,53846.02947916667,R,15.3,,magnitude,,n,y,,,,,,,1.0,n,,BART,GCN4986,,
206.0,,s,53846.02973379629,z,14.3,,magnitude,,n,y,,,,,,,1.0,n,,BART,GCN4986,,
257.965,60.146,s,53846.03033524306,10keV,2.65090596491434e-06,5.95881851358253e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
434.22,297.251,s,53846.03237523148,10keV,1.37639328585957e-06,3.03260366015347e-07,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
4224.405,192.95,s,53846.07624311342,10keV,1.47642197753303e-07,3.85455510042562e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
4647.101,327.1,s,53846.08113542824,10keV,7.88631690964379e-08,2.08339814278007e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5177.305,203.104,s,53846.08727204861,10keV,1.31638726037849e-07,3.45813680246623e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
5555.769,212.996,s,53846.09165241898,10keV,1.1861848912005e-07,3.1238743416304e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
6045.426,473.68,s,53846.09731974537,10keV,1.41587831510311e-07,2.72852101142907e-08,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
10810.049,1430.988,s,53846.152465844905,10keV,3.29444585959855e-08,7.26159798893264e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
14400.0,,s,53846.1940162037,V,18.3,,magnitude,,n,y,,,,,,,1.0,n,,Skynet/TTT 14.5-inch,GCN4999,,
19758.421,4212.103,s,53846.25603496528,10keV,1.80599637177491e-08,4.64336248653165e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
39706.375,12718.366,s,53846.486914062494,10keV,7.95141735807995e-09,2.09736541577286e-09,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
101832.421,111802.264,s,53847.20596552083,10keV,1.31655731168179e-09,4.67415330549045e-10,Jy,,n,n,,,,,,,1.0,n,Swift,XRT,"UKSSDC Swift Burst Analyser (Evans+2007,2009)",,
